id,ACTION
11892,0.999968
11893,0.996614
11894,0.998448
11895,0.999993
11896,0.998713
11897,1.000000
11898,0.999847
11899,0.999576
11900,0.999995
11901,0.998511
11902,0.998115
11903,0.884171
11904,0.999797
11905,0.999987
11906,0.997676
11907,0.999889
11908,0.999899
11909,0.985419
11910,0.999571
11911,0.900815
11912,0.968605
11913,0.880560
11914,0.999995
11915,0.999515
11916,0.999514
11917,0.998758
11918,0.999853
11919,0.992490
11920,0.999909
11921,0.999999
11922,0.000133
11923,0.999808
11924,0.999918
11925,0.999511
11926,0.993223
11927,0.999452
11928,0.999977
11929,0.999983
11930,0.968329
11931,0.015114
11932,0.999989
11933,0.334907
11934,0.999869
11935,0.999966
11936,0.984504
11937,0.999982
11938,0.968493
11939,0.999996
11940,0.997357
11941,0.999571
11942,0.999995
11943,0.999533
11944,0.996607
11945,0.999707
11946,0.996891
11947,0.998724
11948,0.998955
11949,0.999977
11950,0.999907
11951,0.088851
11952,0.986766
11953,0.996157
11954,0.999997
11955,0.998811
11956,0.999535
11957,0.999968
11958,0.996826
11959,0.999555
11960,0.999962
11961,0.999620
11962,0.999982
11963,0.997109
11964,0.890659
11965,0.998410
11966,0.999569
11967,0.999923
11968,0.992114
11969,0.999932
11970,1.000000
11971,0.999998
11972,0.999562
11973,0.998192
11974,0.991013
11975,0.999787
11976,0.999349
11977,0.999991
11978,0.991396
11979,0.999275
11980,0.999874
11981,0.999928
11982,0.999221
11983,0.993125
11984,0.999997
11985,0.999936
11986,0.999948
11987,0.999960
11988,0.970181
11989,0.999984
11990,0.994844
11991,0.998987
11992,0.999730
11993,0.002553
11994,0.999979
11995,0.548036
11996,0.999796
11997,0.985135
11998,0.970891
11999,0.999999
12000,0.999895
12001,0.999990
12002,0.999675
12003,0.998283
12004,0.997471
12005,0.999883
12006,0.999507
12007,0.999463
12008,0.999674
12009,0.999999
12010,0.979155
12011,0.999994
12012,0.999506
12013,0.999947
12014,0.000590
12015,0.999666
12016,0.999979
12017,0.999969
12018,0.999965
12019,0.999883
12020,0.998780
12021,0.999569
12022,0.999833
12023,0.261888
12024,0.999812
12025,0.999990
12026,0.999801
12027,0.999970
12028,0.999628
12029,0.999757
12030,0.999981
12031,1.000000
12032,0.998813
12033,0.998951
12034,0.999814
12035,0.000013
12036,0.944771
12037,0.999967
12038,0.999841
12039,0.996516
12040,0.999938
12041,0.986359
12042,0.992094
12043,0.999875
12044,0.999981
12045,0.880327
12046,0.999999
12047,0.979539
12048,0.999971
12049,0.999752
12050,0.999981
12051,0.999977
12052,0.999373
12053,0.999961
12054,0.999960
12055,0.999941
12056,0.999957
12057,0.999749
12058,0.999946
12059,0.999578
12060,0.997241
12061,0.999988
12062,0.999888
12063,0.999886
12064,0.999990
12065,0.999974
12066,0.998194
12067,0.995464
12068,0.999980
12069,0.998522
12070,0.999924
12071,0.999966
12072,0.999970
12073,0.986903
12074,0.039210
12075,0.084697
12076,0.999989
12077,0.998479
12078,0.999841
12079,0.994363
12080,0.158457
12081,0.999899
12082,0.998924
12083,0.998133
12084,0.000759
12085,0.999513
12086,0.997224
12087,0.999983
12088,0.977819
12089,0.999620
12090,0.671484
12091,0.995743
12092,0.999995
12093,0.999311
12094,0.015058
12095,0.999582
12096,0.996799
12097,0.982597
12098,0.999766
12099,0.995910
12100,0.999949
12101,0.995550
12102,0.999963
12103,0.999964
12104,0.999782
12105,0.997418
12106,0.898817
12107,0.065716
12108,0.990794
12109,0.993317
12110,0.985232
12111,0.999928
12112,0.999297
12113,0.999941
12114,0.999837
12115,0.982661
12116,0.999999
12117,0.999999
12118,0.999976
12119,0.960121
12120,0.999894
12121,0.523257
12122,0.992478
12123,0.999803
12124,0.057017
12125,0.996776
12126,0.000316
12127,0.389041
12128,0.999878
12129,0.985734
12130,0.997236
12131,0.999965
12132,0.999997
12133,0.999841
12134,0.999662
12135,0.999817
12136,0.999315
12137,0.997256
12138,0.999472
12139,0.994247
12140,0.995941
12141,0.976731
12142,0.999989
12143,0.999992
12144,0.998541
12145,0.813513
12146,0.999525
12147,0.966825
12148,0.990545
12149,0.998821
12150,0.993135
12151,0.995459
12152,0.259380
12153,0.999578
12154,0.999999
12155,0.999985
12156,0.999308
12157,0.999977
12158,0.999688
12159,0.843371
12160,0.999994
12161,0.998698
12162,0.999717
12163,0.993144
12164,0.999237
12165,0.996993
12166,0.999961
12167,0.999995
12168,0.999004
12169,0.999863
12170,0.190335
12171,0.999279
12172,0.999991
12173,0.999956
12174,0.999914
12175,0.999971
12176,0.999617
12177,0.999988
12178,0.996346
12179,0.973140
12180,0.997204
12181,0.999828
12182,0.999990
12183,0.955640
12184,0.828556
12185,0.998858
12186,0.999930
12187,0.999739
12188,0.054954
12189,0.998003
12190,0.999999
12191,0.996417
12192,0.999996
12193,0.974036
12194,0.979026
12195,0.999958
12196,0.999446
12197,1.000000
12198,0.999990
12199,0.999382
12200,0.998346
12201,0.990470
12202,0.999993
12203,0.993554
12204,0.006239
12205,0.998925
12206,0.982249
12207,0.999781
12208,0.999419
12209,0.999994
12210,0.999847
12211,0.999951
12212,0.999960
12213,0.997294
12214,0.999856
12215,0.999995
12216,0.998147
12217,0.999962
12218,0.999879
12219,0.999382
12220,0.999946
12221,0.998057
12222,0.991533
12223,0.999252
12224,0.999951
12225,0.999938
12226,0.999180
12227,0.999993
12228,0.999660
12229,0.000740
12230,0.669849
12231,0.999757
12232,0.999997
12233,0.157714
12234,0.999963
12235,0.999963
12236,0.999992
12237,0.994453
12238,0.999998
12239,0.997258
12240,0.750377
12241,0.999960
12242,0.998397
12243,0.848327
12244,0.999961
12245,0.999577
12246,0.999977
12247,0.999022
12248,0.777153
12249,0.997435
12250,0.997108
12251,0.999723
12252,0.997406
12253,0.993623
12254,0.999950
12255,0.379399
12256,0.999901
12257,0.998433
12258,0.976467
12259,0.998544
12260,0.999793
12261,0.999156
12262,0.167928
12263,0.037679
12264,0.997087
12265,0.996583
12266,0.972097
12267,0.999991
12268,0.999982
12269,0.999982
12270,0.999650
12271,0.999987
12272,0.999996
12273,0.999985
12274,0.997090
12275,0.999654
12276,0.999928
12277,0.999479
12278,0.998245
12279,0.998489
12280,0.999960
12281,0.999819
12282,0.999735
12283,0.999947
12284,0.988538
12285,0.994170
12286,0.999996
12287,0.989696
12288,0.999091
12289,0.999928
12290,1.000000
12291,0.999591
12292,0.999948
12293,0.999991
12294,0.998736
12295,0.049396
12296,0.999919
12297,0.996890
12298,0.988821
12299,0.998168
12300,0.996920
12301,0.995779
12302,0.999939
12303,0.953546
12304,0.991063
12305,0.999428
12306,0.999956
12307,0.999675
12308,0.996225
12309,0.999885
12310,0.123613
12311,0.998480
12312,0.748026
12313,0.999909
12314,0.969665
12315,0.999843
12316,0.999105
12317,0.999978
12318,0.999077
12319,0.986808
12320,0.999957
12321,0.999988
12322,0.992706
12323,0.999721
12324,0.999923
12325,0.999760
12326,0.981504
12327,0.999830
12328,0.999993
12329,0.999968
12330,0.999993
12331,0.999609
12332,0.999823
12333,0.988990
12334,0.545802
12335,0.999951
12336,0.899625
12337,0.999973
12338,0.999999
12339,0.999574
12340,1.000000
12341,0.992295
12342,0.999498
12343,0.965888
12344,0.999921
12345,0.999989
12346,0.990599
12347,0.999998
12348,0.999904
12349,0.999677
12350,0.999991
12351,0.999911
12352,0.999973
12353,0.998655
12354,0.999998
12355,0.999941
12356,0.997230
12357,0.999987
12358,0.981582
12359,0.990882
12360,0.999635
12361,0.997748
12362,0.999994
12363,0.997745
12364,0.999985
12365,0.999885
12366,0.999922
12367,0.636788
12368,0.999960
12369,0.995002
12370,0.999933
12371,0.999884
12372,0.998832
12373,0.999978
12374,0.877705
12375,0.999986
12376,0.996556
12377,0.999913
12378,0.998433
12379,0.999985
12380,0.999999
12381,1.000000
12382,0.999990
12383,0.999043
12384,0.999856
12385,0.993134
12386,0.985567
12387,0.999985
12388,0.999911
12389,0.999623
12390,0.999633
12391,0.999996
12392,0.999997
12393,0.999817
12394,0.917639
12395,0.021422
12396,0.824102
12397,0.991719
12398,0.999911
12399,0.999529
12400,0.997555
12401,0.999984
12402,0.999963
12403,0.986334
12404,0.999589
12405,0.999930
12406,0.542639
12407,0.991038
12408,0.000363
12409,0.999988
12410,0.976735
12411,0.999963
12412,0.992346
12413,0.999992
12414,0.985986
12415,0.999358
12416,0.997256
12417,0.998932
12418,0.999858
12419,0.410314
12420,0.000637
12421,0.898311
12422,0.999979
12423,0.999587
12424,0.995525
12425,0.021229
12426,0.198685
12427,0.999919
12428,0.790526
12429,0.999676
12430,0.999815
12431,0.999868
12432,0.999915
12433,0.999997
12434,0.697319
12435,0.572837
12436,0.002455
12437,0.999981
12438,0.207330
12439,0.999904
12440,0.000605
12441,0.999933
12442,0.999540
12443,1.000000
12444,0.026917
12445,0.999719
12446,0.999877
12447,0.990050
12448,0.999957
12449,0.975189
12450,0.739612
12451,0.999738
12452,0.999488
12453,0.999995
12454,0.999773
12455,0.999980
12456,0.999853
12457,0.999400
12458,0.999954
12459,0.999956
12460,0.999935
12461,0.999070
12462,0.999994
12463,0.998875
12464,0.999957
12465,0.999959
12466,0.998875
12467,0.999967
12468,0.999828
12469,0.995293
12470,0.999982
12471,0.110639
12472,0.999393
12473,0.999710
12474,0.999975
12475,0.999538
12476,0.999953
12477,0.999988
12478,0.999945
12479,0.999983
12480,0.002763
12481,0.993387
12482,0.993359
12483,0.998267
12484,0.999956
12485,0.747716
12486,0.986292
12487,0.999968
12488,0.992720
12489,0.999805
12490,0.998941
12491,0.999630
12492,0.998258
12493,0.999997
12494,0.999678
12495,0.999598
12496,0.999608
12497,0.999086
12498,0.999907
12499,0.999320
12500,0.999924
12501,0.990580
12502,0.999991
12503,0.999996
12504,0.965840
12505,0.975749
12506,0.239115
12507,0.980325
12508,0.999814
12509,0.999737
12510,0.988224
12511,0.999999
12512,0.003274
12513,0.997879
12514,0.993383
12515,0.999233
12516,0.999956
12517,1.000000
12518,0.999973
12519,0.921351
12520,0.997557
12521,0.999939
12522,0.998699
12523,0.999974
12524,0.981464
12525,0.999891
12526,0.999526
12527,0.999993
12528,0.998093
12529,0.999981
12530,0.999889
12531,0.860212
12532,0.998008
12533,0.999928
12534,0.999908
12535,0.999858
12536,0.791428
12537,0.999974
12538,0.999911
12539,0.999842
12540,0.141901
12541,0.985021
12542,0.999743
12543,0.999980
12544,0.999980
12545,0.999837
12546,0.994127
12547,0.999759
12548,0.951272
12549,0.430322
12550,0.999969
12551,0.999999
12552,0.999932
12553,0.999526
12554,0.994912
12555,0.999978
12556,0.999992
12557,0.999990
12558,0.999998
12559,0.998653
12560,0.999966
12561,0.999967
12562,0.999997
12563,0.999991
12564,1.000000
12565,0.999923
12566,0.062471
12567,0.942580
12568,0.999858
12569,0.999991
12570,0.999995
12571,0.892407
12572,0.999963
12573,0.514879
12574,0.999997
12575,0.999991
12576,0.853881
12577,0.999755
12578,0.999560
12579,0.999975
12580,0.999979
12581,0.999979
12582,0.999653
12583,0.999755
12584,0.999991
12585,0.999994
12586,0.999986
12587,0.999579
12588,0.998291
12589,0.729321
12590,0.999995
12591,0.999978
12592,0.999985
12593,0.999622
12594,0.999929
12595,0.997178
12596,0.999516
12597,0.999930
12598,0.999998
12599,0.078634
12600,0.999811
12601,0.999996
12602,0.999950
12603,0.997924
12604,0.997551
12605,0.976924
12606,0.995425
12607,0.994135
12608,0.209269
12609,0.932658
12610,0.999911
12611,0.999932
12612,0.999385
12613,0.999897
12614,0.999653
12615,0.999660
12616,0.999999
12617,0.999952
12618,0.999050
12619,0.999961
12620,0.999991
12621,0.998626
12622,0.022722
12623,0.999969
12624,0.999500
12625,0.999994
12626,0.999827
12627,0.999992
12628,0.999993
12629,0.551929
12630,0.999994
12631,0.999074
12632,0.999914
12633,0.993716
12634,0.999650
12635,0.999982
12636,0.024427
12637,0.973639
12638,0.999816
12639,0.998540
12640,0.999921
12641,0.999907
12642,0.998242
12643,0.999156
12644,0.999998
12645,0.999994
12646,0.411211
12647,0.999739
12648,0.999817
12649,0.999989
12650,0.999964
12651,0.999857
12652,0.000001
12653,0.999909
12654,0.998648
12655,0.999513
12656,0.999819
12657,0.998758
12658,1.000000
12659,0.999997
12660,0.999264
12661,0.001281
12662,0.925887
12663,0.999354
12664,0.999733
12665,0.999941
12666,0.004833
12667,0.999505
12668,0.999949
12669,0.999950
12670,0.999993
12671,0.997212
12672,0.998759
12673,0.997772
12674,0.999985
12675,0.998714
12676,0.971299
12677,0.992585
12678,0.040209
12679,0.999839
12680,0.999858
12681,0.999937
12682,1.000000
12683,0.994847
12684,0.992933
12685,0.996001
12686,0.999999
12687,0.999992
12688,0.999904
12689,0.999996
12690,0.999998
12691,0.998859
12692,0.989628
12693,0.999751
12694,0.008642
12695,0.999089
12696,0.998492
12697,0.999582
12698,0.999778
12699,0.999981
12700,0.999999
12701,0.984854
12702,0.999246
12703,0.999258
12704,0.999913
12705,0.997919
12706,0.997661
12707,0.999997
12708,0.993434
12709,0.999987
12710,0.985037
12711,0.999975
12712,0.998979
12713,0.999073
12714,0.999948
12715,0.998662
12716,0.999595
12717,0.999903
12718,0.999713
12719,0.999972
12720,0.997561
12721,0.999993
12722,0.999979
12723,0.998834
12724,0.999523
12725,0.999766
12726,0.999759
12727,0.993012
12728,0.999681
12729,0.997619
12730,0.994203
12731,0.949344
12732,0.849316
12733,0.999962
12734,0.000361
12735,0.928233
12736,0.999325
12737,0.999689
12738,0.901363
12739,0.267436
12740,0.999851
12741,0.993879
12742,0.999765
12743,0.999862
12744,0.999726
12745,0.999998
12746,0.999986
12747,0.999807
12748,0.999999
12749,0.938465
12750,0.999846
12751,0.999954
12752,0.999996
12753,0.956323
12754,0.999970
12755,0.999986
12756,0.999660
12757,0.999891
12758,0.592345
12759,0.997705
12760,0.999617
12761,0.963796
12762,0.999875
12763,0.009557
12764,0.999996
12765,0.999559
12766,1.000000
12767,0.999851
12768,0.982791
12769,0.999575
12770,0.948936
12771,0.640439
12772,0.999880
12773,0.999218
12774,0.999857
12775,0.999773
12776,0.999834
12777,0.985326
12778,0.999857
12779,0.999949
12780,0.999434
12781,0.708480
12782,0.999477
12783,0.997279
12784,0.999949
12785,0.999998
12786,0.585272
12787,0.999928
12788,0.003004
12789,0.999572
12790,0.999987
12791,0.998466
12792,0.998831
12793,0.999849
12794,0.999606
12795,0.998557
12796,0.999972
12797,0.999988
12798,0.998718
12799,0.949474
12800,0.999989
12801,0.984343
12802,0.999967
12803,0.999125
12804,0.999955
12805,0.999982
12806,0.999965
12807,0.988723
12808,0.999740
12809,0.999987
12810,0.999851
12811,0.999028
12812,0.999887
12813,0.998199
12814,0.998480
12815,0.810510
12816,0.929831
12817,0.999702
12818,0.979689
12819,0.896539
12820,0.935836
12821,0.999046
12822,0.998856
12823,0.999992
12824,0.999966
12825,0.998470
12826,0.995644
12827,0.999802
12828,0.999990
12829,0.990801
12830,0.998835
12831,0.999664
12832,0.999233
12833,0.895066
12834,0.994281
12835,0.997408
12836,0.956940
12837,0.984518
12838,0.999977
12839,0.999968
12840,0.997990
12841,0.999050
12842,0.033639
12843,0.990403
12844,0.999736
12845,0.997874
12846,0.999999
12847,0.994879
12848,0.999821
12849,1.000000
12850,0.999002
12851,0.999960
12852,0.999996
12853,0.998556
12854,0.999986
12855,0.999828
12856,0.999997
12857,0.999987
12858,0.576737
12859,0.999529
12860,0.039505
12861,0.939293
12862,0.993778
12863,0.999961
12864,0.104946
12865,0.999765
12866,0.994300
12867,0.999743
12868,0.999996
12869,0.999954
12870,0.999659
12871,0.999873
12872,0.995286
12873,0.999570
12874,0.999736
12875,0.285724
12876,0.058480
12877,0.999916
12878,1.000000
12879,0.152217
12880,0.999988
12881,0.999621
12882,0.963685
12883,0.999699
12884,0.998876
12885,0.999907
12886,0.999976
12887,0.999807
12888,0.999701
12889,0.999841
12890,0.999079
12891,0.999940
12892,0.999996
12893,0.968001
12894,0.999993
12895,0.999824
12896,0.999933
12897,0.999979
12898,0.999991
12899,0.999994
12900,0.999999
12901,0.997365
12902,0.995505
12903,0.996061
12904,0.999633
12905,0.999823
12906,0.999653
12907,0.997063
12908,0.999777
12909,0.999973
12910,0.000017
12911,0.998458
12912,0.999830
12913,0.999972
12914,0.999912
12915,0.985807
12916,0.999646
12917,0.000477
12918,0.986567
12919,0.999989
12920,0.999589
12921,0.999865
12922,0.994079
12923,0.999651
12924,0.027534
12925,0.999995
12926,0.999770
12927,0.999783
12928,0.999996
12929,0.999827
12930,0.999949
12931,0.999991
12932,0.993991
12933,0.939614
12934,0.999732
12935,0.999998
12936,0.999752
12937,0.999995
12938,0.999912
12939,0.197487
12940,0.999976
12941,0.999998
12942,1.000000
12943,0.999968
12944,0.998355
12945,0.999933
12946,0.999050
12947,0.729111
12948,0.999993
12949,0.994459
12950,0.095207
12951,0.556374
12952,0.999995
12953,0.997062
12954,0.997539
12955,0.999839
12956,0.999871
12957,0.999903
12958,0.997799
12959,0.999946
12960,0.954838
12961,0.999908
12962,0.999996
12963,0.857492
12964,0.999925
12965,0.999201
12966,1.000000
12967,0.999406
12968,0.999294
12969,0.997087
12970,0.835761
12971,0.999979
12972,0.831042
12973,0.998271
12974,0.999998
12975,0.999997
12976,0.999815
12977,0.965297
12978,0.996049
12979,0.999961
12980,0.999983
12981,0.999245
12982,0.999088
12983,0.999994
12984,0.999615
12985,0.999967
12986,0.999716
12987,0.999582
12988,0.999988
12989,0.996155
12990,0.999431
12991,0.997772
12992,0.999845
12993,0.995617
12994,0.821001
12995,0.991383
12996,0.999969
12997,0.117624
12998,0.999846
12999,0.999995
13000,0.999961
13001,0.999985
13002,0.999513
13003,0.999960
13004,0.999722
13005,0.999732
13006,0.984009
13007,0.006841
13008,0.999672
13009,0.996976
13010,0.999804
13011,0.997332
13012,0.999972
13013,0.999995
13014,0.999998
13015,0.993326
13016,0.973571
13017,0.999844
13018,0.999998
13019,0.998585
13020,0.998226
13021,0.021502
13022,0.998839
13023,0.999716
13024,0.606134
13025,0.999960
13026,0.999762
13027,0.999983
13028,0.999976
13029,0.402149
13030,0.999914
13031,0.999978
13032,0.999934
13033,0.999966
13034,0.999294
13035,0.002595
13036,1.000000
13037,0.999967
13038,0.999969
13039,0.999079
13040,0.999996
13041,0.999527
13042,0.999900
13043,0.999941
13044,0.999983
13045,0.999998
13046,0.998488
13047,0.999329
13048,0.999988
13049,0.015878
13050,0.990854
13051,0.998799
13052,0.996253
13053,0.999347
13054,0.999676
13055,0.995133
13056,0.999854
13057,0.443109
13058,0.999982
13059,0.998891
13060,0.999865
13061,0.998138
13062,0.995852
13063,0.999641
13064,0.999749
13065,0.999707
13066,0.999347
13067,0.999992
13068,0.999999
13069,0.999985
13070,0.999945
13071,0.999717
13072,0.999971
13073,0.888202
13074,0.999406
13075,0.918196
13076,0.990789
13077,0.990042
13078,1.000000
13079,0.967377
13080,0.995789
13081,0.001400
13082,0.999358
13083,0.999990
13084,0.998741
13085,0.464321
13086,0.999857
13087,0.999948
13088,0.999979
13089,0.999053
13090,0.981818
13091,0.999996
13092,0.993578
13093,0.057881
13094,0.998979
13095,0.999228
13096,0.001165
13097,0.999055
13098,0.857345
13099,0.999578
13100,0.999938
13101,0.999953
13102,0.999994
13103,0.998406
13104,0.999946
13105,0.999971
13106,0.999996
13107,0.998763
13108,0.999831
13109,0.998722
13110,0.998952
13111,0.999999
13112,0.999911
13113,0.999661
13114,0.999381
13115,0.999923
13116,0.999452
13117,0.999628
13118,0.999863
13119,0.996951
13120,0.999863
13121,0.999817
13122,0.988392
13123,1.000000
13124,0.999665
13125,0.999907
13126,0.001924
13127,0.999892
13128,0.991280
13129,0.999996
13130,0.999719
13131,0.997289
13132,0.999935
13133,0.999963
13134,0.999998
13135,0.999967
13136,0.999840
13137,0.996746
13138,0.999837
13139,0.001070
13140,0.999683
13141,0.998626
13142,0.986616
13143,0.999987
13144,0.999999
13145,0.997897
13146,0.994738
13147,0.999829
13148,0.999897
13149,0.999570
13150,0.999783
13151,0.985101
13152,1.000000
13153,0.998258
13154,0.999931
13155,0.999987
13156,0.984919
13157,0.999825
13158,0.999992
13159,0.999871
13160,1.000000
13161,0.999786
13162,0.999886
13163,0.999961
13164,0.994378
13165,0.999452
13166,0.920320
13167,0.999643
13168,0.999978
13169,0.999879
13170,0.996530
13171,0.999984
13172,0.869856
13173,0.999998
13174,0.917127
13175,0.816464
13176,0.733269
13177,0.999999
13178,0.986234
13179,0.996826
13180,0.997267
13181,0.999953
13182,0.999997
13183,0.999990
13184,0.999994
13185,0.999722
13186,0.989070
13187,0.997860
13188,0.999867
13189,0.000089
13190,0.002691
13191,1.000000
13192,0.999211
13193,0.999093
13194,0.998473
13195,0.418424
13196,0.999960
13197,0.998372
13198,0.939916
13199,0.287898
13200,0.985641
13201,0.999985
13202,0.999994
13203,0.999998
13204,0.993783
13205,0.999955
13206,0.999982
13207,0.999997
13208,0.980884
13209,0.999975
13210,0.999996
13211,0.999974
13212,0.999934
13213,0.990678
13214,0.002959
13215,0.999936
13216,0.999946
13217,0.992679
13218,0.999860
13219,0.999513
13220,0.999936
13221,0.999993
13222,0.999979
13223,0.999885
13224,0.998588
13225,1.000000
13226,0.999926
13227,0.999772
13228,0.999435
13229,0.997514
13230,0.998998
13231,0.999967
13232,0.999619
13233,0.977018
13234,0.996426
13235,0.999881
13236,0.999913
13237,0.998556
13238,0.997308
13239,0.999907
13240,0.997933
13241,0.999981
13242,0.999860
13243,0.999904
13244,0.999993
13245,0.998050
13246,0.999996
13247,0.001488
13248,0.999785
13249,0.997996
13250,0.000681
13251,0.999530
13252,0.999989
13253,0.999799
13254,0.999390
13255,0.999511
13256,0.997387
13257,0.982160
13258,0.949409
13259,0.999981
13260,0.999868
13261,0.394259
13262,0.999992
13263,0.999924
13264,0.999443
13265,0.999969
13266,0.984762
13267,0.999225
13268,0.003921
13269,0.991165
13270,0.999989
13271,0.999993
13272,0.999699
13273,0.999872
13274,0.999901
13275,0.999974
13276,0.999511
13277,0.999997
13278,0.999987
13279,0.999887
13280,0.997362
13281,0.999907
13282,0.999892
13283,0.999507
13284,0.315100
13285,0.998793
13286,0.999810
13287,0.999460
13288,0.999800
13289,0.985895
13290,0.999101
13291,0.999995
13292,0.991806
13293,0.999995
13294,0.999965
13295,0.996652
13296,0.999994
13297,0.609881
13298,0.999963
13299,0.987071
13300,0.082419
13301,0.999901
13302,0.999975
13303,0.999532
13304,0.999964
13305,0.999997
13306,0.999766
13307,0.998046
13308,0.137122
13309,0.999789
13310,0.998642
13311,0.998225
13312,0.999999
13313,0.630945
13314,0.999204
13315,0.999523
13316,0.999894
13317,0.983763
13318,0.941098
13319,0.999996
13320,0.992654
13321,0.999542
13322,0.999997
13323,0.975978
13324,0.999520
13325,0.999421
13326,0.993187
13327,0.998940
13328,0.993552
13329,0.994282
13330,0.999853
13331,0.999983
13332,0.999427
13333,0.998265
13334,0.999311
13335,0.974356
13336,0.998477
13337,0.423569
13338,0.999990
13339,0.998491
13340,0.999911
13341,0.999991
13342,0.999985
13343,0.996396
13344,0.999952
13345,0.999994
13346,0.999155
13347,0.999815
13348,1.000000
13349,0.999606
13350,0.994177
13351,0.350628
13352,0.996352
13353,0.999982
13354,0.992422
13355,0.999982
13356,0.999918
13357,0.999941
13358,0.999794
13359,0.026770
13360,1.000000
13361,0.999998
13362,0.999665
13363,0.999993
13364,0.999878
13365,0.998500
13366,0.779944
13367,0.999879
13368,0.999432
13369,0.999934
13370,0.999985
13371,0.997401
13372,0.999950
13373,0.999865
13374,0.999920
13375,0.979478
13376,0.999732
13377,0.997570
13378,0.999879
13379,0.999990
13380,0.999973
13381,0.999929
13382,0.985184
13383,1.000000
13384,0.164376
13385,0.999902
13386,0.999993
13387,0.999594
13388,0.997479
13389,0.982476
13390,0.990931
13391,0.980649
13392,0.556375
13393,0.999073
13394,0.999805
13395,0.999945
13396,0.966844
13397,0.999489
13398,0.996997
13399,0.999853
13400,0.999909
13401,0.999043
13402,0.980548
13403,0.997389
13404,0.012627
13405,0.999986
13406,0.999938
13407,0.999985
13408,0.999956
13409,0.999934
13410,0.999781
13411,0.999491
13412,0.992801
13413,0.999998
13414,0.999994
13415,0.999882
13416,0.989866
13417,1.000000
13418,0.996640
13419,0.999976
13420,0.999894
13421,0.997797
13422,0.998857
13423,0.994785
13424,0.998597
13425,0.999950
13426,0.999996
13427,0.999658
13428,0.656066
13429,0.999998
13430,0.999897
13431,0.999937
13432,0.994376
13433,0.999989
13434,0.999986
13435,0.990534
13436,0.999006
13437,0.999933
13438,0.999836
13439,0.997243
13440,0.804389
13441,0.999763
13442,0.999690
13443,0.999954
13444,0.999947
13445,0.999903
13446,0.999709
13447,0.999991
13448,0.998973
13449,0.999970
13450,0.969804
13451,0.000463
13452,0.999959
13453,0.999955
13454,0.999909
13455,0.998428
13456,0.999963
13457,0.999660
13458,0.987594
13459,0.995939
13460,0.999746
13461,0.998124
13462,0.993840
13463,0.999172
13464,0.997798
13465,0.999874
13466,0.999599
13467,0.999624
13468,0.999505
13469,0.999920
13470,0.004289
13471,0.999998
13472,0.999892
13473,0.999993
13474,0.998557
13475,1.000000
13476,0.998866
13477,0.999862
13478,0.999845
13479,0.998976
13480,0.999839
13481,0.999911
13482,0.999998
13483,0.999961
13484,0.940304
13485,0.052430
13486,0.999983
13487,0.999984
13488,0.999992
13489,0.999607
13490,0.993789
13491,0.044852
13492,0.999923
13493,0.999992
13494,0.998060
13495,0.999905
13496,0.999999
13497,0.998499
13498,0.999982
13499,0.997908
13500,0.999985
13501,0.994297
13502,0.999991
13503,1.000000
13504,0.999978
13505,0.999084
13506,0.991895
13507,0.999962
13508,0.010184
13509,0.933406
13510,0.997074
13511,0.999903
13512,0.999863
13513,0.999608
13514,0.999996
13515,0.999946
13516,0.999999
13517,0.103235
13518,0.999696
13519,0.981807
13520,0.999996
13521,0.993463
13522,0.770557
13523,0.997467
13524,0.999992
13525,0.217021
13526,0.999891
13527,0.676892
13528,0.999966
13529,0.998940
13530,0.978546
13531,0.852592
13532,0.996688
13533,0.999927
13534,0.996562
13535,0.999756
13536,0.985116
13537,0.999660
13538,1.000000
13539,0.999996
13540,0.999937
13541,0.999980
13542,0.997821
13543,0.999648
13544,0.999482
13545,0.999956
13546,0.999950
13547,0.999745
13548,0.999970
13549,0.999942
13550,0.999637
13551,0.999039
13552,0.998036
13553,0.999984
13554,0.999930
13555,0.998478
13556,0.999978
13557,0.980458
13558,0.999988
13559,0.998928
13560,0.999900
13561,0.999989
13562,0.999668
13563,0.999609
13564,0.998601
13565,0.923589
13566,0.999744
13567,0.999678
13568,0.969999
13569,0.053381
13570,0.999996
13571,0.999999
13572,0.997957
13573,0.998101
13574,0.999012
13575,0.997828
13576,0.999966
13577,0.999997
13578,0.999885
13579,0.867441
13580,0.114867
13581,0.999939
13582,0.999864
13583,0.999540
13584,0.105505
13585,0.995082
13586,0.998591
13587,0.999952
13588,0.999996
13589,0.001648
13590,0.999694
13591,0.943993
13592,0.999894
13593,0.999754
13594,0.999961
13595,0.958920
13596,0.999609
13597,0.987232
13598,0.999974
13599,0.999838
13600,0.999991
13601,0.999979
13602,0.999480
13603,0.554543
13604,0.999961
13605,0.999417
13606,0.999540
13607,0.999988
13608,0.999992
13609,0.999940
13610,0.999936
13611,0.999891
13612,0.989350
13613,0.999991
13614,0.998737
13615,0.920927
13616,0.990020
13617,0.994462
13618,0.999260
13619,0.674602
13620,0.999999
13621,0.972478
13622,0.999999
13623,0.999968
13624,0.999980
13625,0.998918
13626,1.000000
13627,0.999806
13628,0.815415
13629,0.999999
13630,0.984031
13631,0.999234
13632,0.990949
13633,0.999960
13634,0.999992
13635,0.999793
13636,0.989541
13637,0.996700
13638,0.999103
13639,0.999513
13640,0.999914
