Id,Pred
2016_1214_1355,0.272
2016_1214_1371,0.124
2016_1214_1372,0.126
2016_1214_1380,0.326
2016_1214_1386,0.042
2016_1214_1392,0.034
2016_1214_1393,0.086
2016_1214_1396,0.026
2016_1214_1400,0.036
2016_1214_1401,0.066
2016_1214_1403,0.06
2016_1214_1409,0.152
2016_1214_1421,0.338
2016_1214_1423,0.204
2016_1214_1425,0.078
2016_1214_1428,0.054
2016_1214_1433,0.148
2016_1214_1435,0.12
2016_1214_1437,0.008
2016_1214_1438,0.09
2016_1214_1451,0.244
2016_1214_1452,0.024
2016_1214_1453,0.306
2016_1214_1455,0.082
2016_1214_1458,0.14
2016_1214_1462,0.006
2016_1214_1463,0.042
2016_1218_1221,1.0
2016_1218_1231,0.05
2016_1218_1233,0.622
2016_1218_1234,0.064
2016_1218_1235,0.076
2016_1218_1242,0.032
2016_1218_1246,0.07
2016_1218_1268,0.112
2016_1218_1274,0.046
2016_1218_1276,0.45
2016_1218_1277,0.026
2016_1218_1292,0.758
2016_1218_1314,0.15
2016_1218_1320,0.794
2016_1218_1323,0.33
2016_1218_1328,0.026
2016_1218_1332,0.088
2016_1218_1333,0.396
2016_1218_1338,0.636
2016_1218_1344,0.738
2016_1218_1345,0.32
2016_1218_1355,0.758
2016_1218_1371,0.232
2016_1218_1372,0.79
2016_1218_1380,0.978
2016_1218_1386,0.218
2016_1218_1392,0.448
2016_1218_1393,0.222
2016_1218_1396,0.57
2016_1218_1400,0.234
2016_1218_1401,0.2
2016_1218_1403,0.404
2016_1218_1409,0.604
2016_1218_1421,0.86
2016_1218_1423,0.744
2016_1218_1425,0.208
2016_1218_1428,0.294
2016_1218_1433,0.316
2016_1218_1435,0.46
2016_1218_1437,0.096
2016_1218_1438,0.046
2016_1218_1451,0.79
2016_1218_1452,0.096
2016_1218_1453,0.81
2016_1218_1455,0.282
2016_1218_1458,0.206
2016_1218_1462,0.178
2016_1218_1463,0.3
2016_1221_1231,0.0
2016_1221_1233,0.042
2016_1221_1234,0.016
2016_1221_1235,0.026
2016_1221_1242,0.002
2016_1221_1246,0.012
2016_1221_1268,0.002
2016_1221_1274,0.002
2016_1221_1276,0.002
2016_1221_1277,0.004
2016_1221_1292,0.032
2016_1221_1314,0.014
2016_1221_1320,0.008
2016_1221_1323,0.058
2016_1221_1328,0.002
2016_1221_1332,0.002
2016_1221_1333,0.0
2016_1221_1338,0.002
2016_1221_1344,0.008
2016_1221_1345,0.002
2016_1221_1355,0.004
2016_1221_1371,0.002
2016_1221_1372,0.004
2016_1221_1380,0.21
2016_1221_1386,0.002
2016_1221_1392,0.004
2016_1221_1393,0.002
2016_1221_1396,0.0
2016_1221_1400,0.0
2016_1221_1401,0.0
2016_1221_1403,0.004
2016_1221_1409,0.0
2016_1221_1421,0.032
2016_1221_1423,0.002
2016_1221_1425,0.0
2016_1221_1428,0.0
2016_1221_1433,0.02
2016_1221_1435,0.048
2016_1221_1437,0.0
2016_1221_1438,0.008
2016_1221_1451,0.02
2016_1221_1452,0.0
2016_1221_1453,0.1
2016_1221_1455,0.02
2016_1221_1458,0.014
2016_1221_1462,0.0
2016_1221_1463,0.006
2016_1231_1233,0.904
2016_1231_1234,0.272
2016_1231_1235,0.4
2016_1231_1242,0.074
2016_1231_1246,0.514
2016_1231_1268,0.416
2016_1231_1274,0.37
2016_1231_1276,0.63
2016_1231_1277,0.216
2016_1231_1292,0.712
2016_1231_1314,0.302
2016_1231_1320,0.918
2016_1231_1323,0.578
2016_1231_1328,0.076
2016_1231_1332,0.474
2016_1231_1333,0.874
2016_1231_1338,0.836
2016_1231_1344,0.636
2016_1231_1345,0.69
2016_1231_1355,0.886
2016_1231_1371,0.706
2016_1231_1372,0.754
2016_1231_1380,0.988
2016_1231_1386,0.678
2016_1231_1392,0.594
2016_1231_1393,0.756
2016_1231_1396,0.888
2016_1231_1400,0.57
2016_1231_1401,0.674
2016_1231_1403,0.67
2016_1231_1409,0.9
2016_1231_1421,0.972
2016_1231_1423,0.824
2016_1231_1425,0.628
2016_1231_1428,0.54
2016_1231_1433,0.7
2016_1231_1435,0.84
2016_1231_1437,0.296
2016_1231_1438,0.224
2016_1231_1451,0.884
2016_1231_1452,0.292
2016_1231_1453,0.98
2016_1231_1455,0.688
2016_1231_1458,0.754
2016_1231_1462,0.116
2016_1231_1463,0.616
2016_1233_1234,0.014
2016_1233_1235,0.052
2016_1233_1242,0.012
2016_1233_1246,0.006
2016_1233_1268,0.016
2016_1233_1274,0.022
2016_1233_1276,0.226
2016_1233_1277,0.006
2016_1233_1292,0.466
2016_1233_1314,0.012
2016_1233_1320,0.37
2016_1233_1323,0.042
2016_1233_1328,0.006
2016_1233_1332,0.042
2016_1233_1333,0.122
2016_1233_1338,0.258
2016_1233_1344,0.126
2016_1233_1345,0.006
2016_1233_1355,0.278
2016_1233_1371,0.046
2016_1233_1372,0.21
2016_1233_1380,0.76
2016_1233_1386,0.04
2016_1233_1392,0.12
2016_1233_1393,0.028
2016_1233_1396,0.108
2016_1233_1400,0.018
2016_1233_1401,0.008
2016_1233_1403,0.028
2016_1233_1409,0.086
2016_1233_1421,0.52
2016_1233_1423,0.192
2016_1233_1425,0.064
2016_1233_1428,0.084
2016_1233_1433,0.106
2016_1233_1435,0.046
2016_1233_1437,0.008
2016_1233_1438,0.006
2016_1233_1451,0.552
2016_1233_1452,0.014
2016_1233_1453,0.546
2016_1233_1455,0.008
2016_1233_1458,0.048
2016_1233_1462,0.028
2016_1233_1463,0.098
2016_1234_1235,0.884
2016_1234_1242,0.16
2016_1234_1246,0.834
2016_1234_1268,0.632
2016_1234_1274,0.502
2016_1234_1276,0.854
2016_1234_1277,0.488
2016_1234_1292,0.95
2016_1234_1314,0.692
2016_1234_1320,0.866
2016_1234_1323,0.838
2016_1234_1328,0.612
2016_1234_1332,0.602
2016_1234_1333,0.832
2016_1234_1338,0.854
2016_1234_1344,0.886
2016_1234_1345,0.528
2016_1234_1355,0.844
2016_1234_1371,0.88
2016_1234_1372,0.876
2016_1234_1380,0.996
2016_1234_1386,0.562
2016_1234_1392,0.874
2016_1234_1393,0.864
2016_1234_1396,0.79
2016_1234_1400,0.542
2016_1234_1401,0.66
2016_1234_1403,0.786
2016_1234_1409,0.86
2016_1234_1421,0.974
2016_1234_1423,0.862
2016_1234_1425,0.864
2016_1234_1428,0.772
2016_1234_1433,0.944
2016_1234_1435,0.882
2016_1234_1437,0.328
2016_1234_1438,0.534
2016_1234_1451,0.958
2016_1234_1452,0.382
2016_1234_1453,0.996
2016_1234_1455,0.884
2016_1234_1458,0.78
2016_1234_1462,0.446
2016_1234_1463,0.828
2016_1235_1242,0.144
2016_1235_1246,0.414
2016_1235_1268,0.384
2016_1235_1274,0.256
2016_1235_1276,0.49
2016_1235_1277,0.23
2016_1235_1292,0.84
2016_1235_1314,0.296
2016_1235_1320,0.806
2016_1235_1323,0.702
2016_1235_1328,0.142
2016_1235_1332,0.438
2016_1235_1333,0.876
2016_1235_1338,0.892
2016_1235_1344,0.918
2016_1235_1345,0.538
2016_1235_1355,0.854
2016_1235_1371,0.598
2016_1235_1372,0.774
2016_1235_1380,0.984
2016_1235_1386,0.602
2016_1235_1392,0.874
2016_1235_1393,0.318
2016_1235_1396,0.828
2016_1235_1400,0.418
2016_1235_1401,0.554
2016_1235_1403,0.608
2016_1235_1409,0.698
2016_1235_1421,0.884
2016_1235_1423,0.768
2016_1235_1425,0.482
2016_1235_1428,0.432
2016_1235_1433,0.92
2016_1235_1435,0.898
2016_1235_1437,0.318
2016_1235_1438,0.324
2016_1235_1451,0.822
2016_1235_1452,0.246
2016_1235_1453,0.998
2016_1235_1455,0.552
2016_1235_1458,0.438
2016_1235_1462,0.278
2016_1235_1463,0.796
2016_1242_1246,0.878
2016_1242_1268,0.87
2016_1242_1274,0.736
2016_1242_1276,0.902
2016_1242_1277,0.632
2016_1242_1292,0.968
2016_1242_1314,0.68
2016_1242_1320,0.948
2016_1242_1323,0.882
2016_1242_1328,0.41
2016_1242_1332,0.796
2016_1242_1333,0.908
2016_1242_1338,0.716
2016_1242_1344,0.962
2016_1242_1345,0.714
2016_1242_1355,0.766
2016_1242_1371,0.66
2016_1242_1372,0.932
2016_1242_1380,1.0
2016_1242_1386,0.808
2016_1242_1392,0.908
2016_1242_1393,0.946
2016_1242_1396,0.774
2016_1242_1400,0.89
2016_1242_1401,0.892
2016_1242_1403,0.912
2016_1242_1409,0.808
2016_1242_1421,0.988
2016_1242_1423,0.65
2016_1242_1425,0.852
2016_1242_1428,0.944
2016_1242_1433,0.824
2016_1242_1435,0.84
2016_1242_1437,0.302
2016_1242_1438,0.786
2016_1242_1451,0.958
2016_1242_1452,0.682
2016_1242_1453,0.994
2016_1242_1455,0.9
2016_1242_1458,0.9
2016_1242_1462,0.572
2016_1242_1463,0.954
2016_1246_1268,0.388
2016_1246_1274,0.244
2016_1246_1276,0.88
2016_1246_1277,0.54
2016_1246_1292,0.918
2016_1246_1314,0.402
2016_1246_1320,0.808
2016_1246_1323,0.828
2016_1246_1328,0.32
2016_1246_1332,0.598
2016_1246_1333,0.856
2016_1246_1338,0.856
2016_1246_1344,0.922
2016_1246_1345,0.57
2016_1246_1355,0.832
2016_1246_1371,0.854
2016_1246_1372,0.902
2016_1246_1380,0.998
2016_1246_1386,0.562
2016_1246_1392,0.9
2016_1246_1393,0.858
2016_1246_1396,0.806
2016_1246_1400,0.534
2016_1246_1401,0.598
2016_1246_1403,0.542
2016_1246_1409,0.806
2016_1246_1421,0.926
2016_1246_1423,0.866
2016_1246_1425,0.714
2016_1246_1428,0.656
2016_1246_1433,0.864
2016_1246_1435,0.862
2016_1246_1437,0.258
2016_1246_1438,0.434
2016_1246_1451,0.944
2016_1246_1452,0.362
2016_1246_1453,0.998
2016_1246_1455,0.892
2016_1246_1458,0.89
2016_1246_1462,0.428
2016_1246_1463,0.854
2016_1268_1274,0.58
2016_1268_1276,0.926
2016_1268_1277,0.37
2016_1268_1292,0.96
2016_1268_1314,0.548
2016_1268_1320,0.914
2016_1268_1323,0.746
2016_1268_1328,0.528
2016_1268_1332,0.632
2016_1268_1333,0.87
2016_1268_1338,0.816
2016_1268_1344,0.778
2016_1268_1345,0.798
2016_1268_1355,0.824
2016_1268_1371,0.852
2016_1268_1372,0.858
2016_1268_1380,0.996
2016_1268_1386,0.734
2016_1268_1392,0.87
2016_1268_1393,0.858
2016_1268_1396,0.846
2016_1268_1400,0.758
2016_1268_1401,0.604
2016_1268_1403,0.89
2016_1268_1409,0.964
2016_1268_1421,0.996
2016_1268_1423,0.852
2016_1268_1425,0.754
2016_1268_1428,0.828
2016_1268_1433,0.882
2016_1268_1435,0.86
2016_1268_1437,0.402
2016_1268_1438,0.396
2016_1268_1451,0.946
2016_1268_1452,0.372
2016_1268_1453,0.97
2016_1268_1455,0.884
2016_1268_1458,0.934
2016_1268_1462,0.54
2016_1268_1463,0.89
2016_1274_1276,0.886
2016_1274_1277,0.392
2016_1274_1292,0.88
2016_1274_1314,0.464
2016_1274_1320,0.92
2016_1274_1323,0.844
2016_1274_1328,0.52
2016_1274_1332,0.758
2016_1274_1333,0.924
2016_1274_1338,0.906
2016_1274_1344,0.946
2016_1274_1345,0.69
2016_1274_1355,0.778
2016_1274_1371,0.846
2016_1274_1372,0.88
2016_1274_1380,0.99
2016_1274_1386,0.864
2016_1274_1392,0.94
2016_1274_1393,0.952
2016_1274_1396,0.808
2016_1274_1400,0.828
2016_1274_1401,0.74
2016_1274_1403,0.848
2016_1274_1409,0.878
2016_1274_1421,0.972
2016_1274_1423,0.774
2016_1274_1425,0.684
2016_1274_1428,0.852
2016_1274_1433,0.76
2016_1274_1435,0.812
2016_1274_1437,0.218
2016_1274_1438,0.586
2016_1274_1451,0.952
2016_1274_1452,0.374
2016_1274_1453,0.982
2016_1274_1455,0.842
2016_1274_1458,0.93
2016_1274_1462,0.724
2016_1274_1463,0.908
2016_1276_1277,0.098
2016_1276_1292,0.956
2016_1276_1314,0.204
2016_1276_1320,0.854
2016_1276_1323,0.518
2016_1276_1328,0.078
2016_1276_1332,0.234
2016_1276_1333,0.758
2016_1276_1338,0.49
2016_1276_1344,0.592
2016_1276_1345,0.316
2016_1276_1355,0.664
2016_1276_1371,0.28
2016_1276_1372,0.864
2016_1276_1380,0.926
2016_1276_1386,0.276
2016_1276_1392,0.658
2016_1276_1393,0.56
2016_1276_1396,0.75
2016_1276_1400,0.404
2016_1276_1401,0.314
2016_1276_1403,0.382
2016_1276_1409,0.672
2016_1276_1421,0.944
2016_1276_1423,0.734
2016_1276_1425,0.354
2016_1276_1428,0.566
2016_1276_1433,0.366
2016_1276_1435,0.314
2016_1276_1437,0.18
2016_1276_1438,0.2
2016_1276_1451,0.918
2016_1276_1452,0.156
2016_1276_1453,0.858
2016_1276_1455,0.474
2016_1276_1458,0.54
2016_1276_1462,0.146
2016_1276_1463,0.65
2016_1277_1292,0.954
2016_1277_1314,0.622
2016_1277_1320,0.852
2016_1277_1323,0.902
2016_1277_1328,0.61
2016_1277_1332,0.752
2016_1277_1333,0.858
2016_1277_1338,0.866
2016_1277_1344,0.876
2016_1277_1345,0.824
2016_1277_1355,0.86
2016_1277_1371,0.926
2016_1277_1372,0.93
2016_1277_1380,0.99
2016_1277_1386,0.63
2016_1277_1392,0.744
2016_1277_1393,0.892
2016_1277_1396,0.756
2016_1277_1400,0.88
2016_1277_1401,0.762
2016_1277_1403,0.758
2016_1277_1409,0.904
2016_1277_1421,0.99
2016_1277_1423,0.884
2016_1277_1425,0.77
2016_1277_1428,0.904
2016_1277_1433,0.936
2016_1277_1435,0.848
2016_1277_1437,0.38
2016_1277_1438,0.818
2016_1277_1451,0.996
2016_1277_1452,0.47
2016_1277_1453,0.996
2016_1277_1455,0.93
2016_1277_1458,0.892
2016_1277_1462,0.476
2016_1277_1463,0.772
2016_1292_1314,0.19
2016_1292_1320,0.236
2016_1292_1323,0.166
2016_1292_1328,0.202
2016_1292_1332,0.178
2016_1292_1333,0.076
2016_1292_1338,0.108
2016_1292_1344,0.164
2016_1292_1345,0.06
2016_1292_1355,0.134
2016_1292_1371,0.216
2016_1292_1372,0.14
2016_1292_1380,0.542
2016_1292_1386,0.14
2016_1292_1392,0.22
2016_1292_1393,0.13
2016_1292_1396,0.186
2016_1292_1400,0.106
2016_1292_1401,0.066
2016_1292_1403,0.228
2016_1292_1409,0.26
2016_1292_1421,0.732
2016_1292_1423,0.302
2016_1292_1425,0.45
2016_1292_1428,0.1
2016_1292_1433,0.214
2016_1292_1435,0.142
2016_1292_1437,0.006
2016_1292_1438,0.004
2016_1292_1451,0.416
2016_1292_1452,0.122
2016_1292_1453,0.7
2016_1292_1455,0.086
2016_1292_1458,0.118
2016_1292_1462,0.142
2016_1292_1463,0.228
2016_1314_1320,0.868
2016_1314_1323,0.792
2016_1314_1328,0.316
2016_1314_1332,0.46
2016_1314_1333,0.868
2016_1314_1338,0.922
2016_1314_1344,0.898
2016_1314_1345,0.628
2016_1314_1355,0.876
2016_1314_1371,0.858
2016_1314_1372,0.848
2016_1314_1380,0.998
2016_1314_1386,0.602
2016_1314_1392,0.914
2016_1314_1393,0.718
2016_1314_1396,0.872
2016_1314_1400,0.392
2016_1314_1401,0.614
2016_1314_1403,0.692
2016_1314_1409,0.896
2016_1314_1421,0.924
2016_1314_1423,0.92
2016_1314_1425,0.8
2016_1314_1428,0.662
2016_1314_1433,0.86
2016_1314_1435,0.91
2016_1314_1437,0.452
2016_1314_1438,0.406
2016_1314_1451,0.87
2016_1314_1452,0.362
2016_1314_1453,0.998
2016_1314_1455,0.678
2016_1314_1458,0.582
2016_1314_1462,0.442
2016_1314_1463,0.878
2016_1320_1323,0.04
2016_1320_1328,0.12
2016_1320_1332,0.134
2016_1320_1333,0.068
2016_1320_1338,0.312
2016_1320_1344,0.106
2016_1320_1345,0.086
2016_1320_1355,0.368
2016_1320_1371,0.242
2016_1320_1372,0.234
2016_1320_1380,0.94
2016_1320_1386,0.184
2016_1320_1392,0.068
2016_1320_1393,0.238
2016_1320_1396,0.084
2016_1320_1400,0.196
2016_1320_1401,0.14
2016_1320_1403,0.214
2016_1320_1409,0.222
2016_1320_1421,0.748
2016_1320_1423,0.334
2016_1320_1425,0.218
2016_1320_1428,0.208
2016_1320_1433,0.218
2016_1320_1435,0.146
2016_1320_1437,0.036
2016_1320_1438,0.02
2016_1320_1451,0.74
2016_1320_1452,0.072
2016_1320_1453,0.752
2016_1320_1455,0.158
2016_1320_1458,0.372
2016_1320_1462,0.07
2016_1320_1463,0.06
2016_1323_1328,0.122
2016_1323_1332,0.466
2016_1323_1333,0.752
2016_1323_1338,0.73
2016_1323_1344,0.576
2016_1323_1345,0.278
2016_1323_1355,0.848
2016_1323_1371,0.47
2016_1323_1372,0.84
2016_1323_1380,0.706
2016_1323_1386,0.466
2016_1323_1392,0.596
2016_1323_1393,0.678
2016_1323_1396,0.832
2016_1323_1400,0.512
2016_1323_1401,0.388
2016_1323_1403,0.468
2016_1323_1409,0.644
2016_1323_1421,0.878
2016_1323_1423,0.808
2016_1323_1425,0.568
2016_1323_1428,0.466
2016_1323_1433,0.402
2016_1323_1435,0.418
2016_1323_1437,0.132
2016_1323_1438,0.18
2016_1323_1451,0.88
2016_1323_1452,0.176
2016_1323_1453,0.912
2016_1323_1455,0.372
2016_1323_1458,0.7
2016_1323_1462,0.252
2016_1323_1463,0.6
2016_1328_1332,0.79
2016_1328_1333,0.838
2016_1328_1338,0.81
2016_1328_1344,0.908
2016_1328_1345,0.776
2016_1328_1355,0.714
2016_1328_1371,0.864
2016_1328_1372,0.81
2016_1328_1380,1.0
2016_1328_1386,0.71
2016_1328_1392,0.892
2016_1328_1393,0.924
2016_1328_1396,0.792
2016_1328_1400,0.772
2016_1328_1401,0.872
2016_1328_1403,0.908
2016_1328_1409,0.826
2016_1328_1421,0.994
2016_1328_1423,0.694
2016_1328_1425,0.872
2016_1328_1428,0.896
2016_1328_1433,0.858
2016_1328_1435,0.912
2016_1328_1437,0.446
2016_1328_1438,0.65
2016_1328_1451,0.916
2016_1328_1452,0.8
2016_1328_1453,0.992
2016_1328_1455,0.824
2016_1328_1458,0.824
2016_1328_1462,0.632
2016_1328_1463,0.844
2016_1332_1333,0.852
2016_1332_1338,0.854
2016_1332_1344,0.82
2016_1332_1345,0.646
2016_1332_1355,0.796
2016_1332_1371,0.656
2016_1332_1372,0.762
2016_1332_1380,0.98
2016_1332_1386,0.49
2016_1332_1392,0.828
2016_1332_1393,0.764
2016_1332_1396,0.834
2016_1332_1400,0.624
2016_1332_1401,0.796
2016_1332_1403,0.794
2016_1332_1409,0.88
2016_1332_1421,0.988
2016_1332_1423,0.71
2016_1332_1425,0.596
2016_1332_1428,0.642
2016_1332_1433,0.728
2016_1332_1435,0.804
2016_1332_1437,0.282
2016_1332_1438,0.272
2016_1332_1451,0.874
2016_1332_1452,0.314
2016_1332_1453,0.99
2016_1332_1455,0.74
2016_1332_1458,0.776
2016_1332_1462,0.294
2016_1332_1463,0.812
2016_1333_1338,0.486
2016_1333_1344,0.35
2016_1333_1345,0.108
2016_1333_1355,0.694
2016_1333_1371,0.506
2016_1333_1372,0.796
2016_1333_1380,0.966
2016_1333_1386,0.25
2016_1333_1392,0.286
2016_1333_1393,0.17
2016_1333_1396,0.592
2016_1333_1400,0.1
2016_1333_1401,0.152
2016_1333_1403,0.264
2016_1333_1409,0.548
2016_1333_1421,0.768
2016_1333_1423,0.582
2016_1333_1425,0.246
2016_1333_1428,0.252
2016_1333_1433,0.626
2016_1333_1435,0.448
2016_1333_1437,0.058
2016_1333_1438,0.05
2016_1333_1451,0.718
2016_1333_1452,0.248
2016_1333_1453,0.638
2016_1333_1455,0.3
2016_1333_1458,0.492
2016_1333_1462,0.1
2016_1333_1463,0.384
2016_1338_1344,0.45
2016_1338_1345,0.324
2016_1338_1355,0.608
2016_1338_1371,0.22
2016_1338_1372,0.654
2016_1338_1380,0.936
2016_1338_1386,0.126
2016_1338_1392,0.558
2016_1338_1393,0.352
2016_1338_1396,0.502
2016_1338_1400,0.308
2016_1338_1401,0.25
2016_1338_1403,0.318
2016_1338_1409,0.464
2016_1338_1421,0.916
2016_1338_1423,0.662
2016_1338_1425,0.326
2016_1338_1428,0.372
2016_1338_1433,0.23
2016_1338_1435,0.452
2016_1338_1437,0.056
2016_1338_1438,0.128
2016_1338_1451,0.868
2016_1338_1452,0.152
2016_1338_1453,0.812
2016_1338_1455,0.596
2016_1338_1458,0.386
2016_1338_1462,0.086
2016_1338_1463,0.524
2016_1344_1345,0.136
2016_1344_1355,0.76
2016_1344_1371,0.408
2016_1344_1372,0.87
2016_1344_1380,0.986
2016_1344_1386,0.266
2016_1344_1392,0.39
2016_1344_1393,0.254
2016_1344_1396,0.662
2016_1344_1400,0.124
2016_1344_1401,0.226
2016_1344_1403,0.302
2016_1344_1409,0.33
2016_1344_1421,0.802
2016_1344_1423,0.768
2016_1344_1425,0.342
2016_1344_1428,0.248
2016_1344_1433,0.464
2016_1344_1435,0.638
2016_1344_1437,0.094
2016_1344_1438,0.024
2016_1344_1451,0.82
2016_1344_1452,0.166
2016_1344_1453,0.702
2016_1344_1455,0.622
2016_1344_1458,0.22
2016_1344_1462,0.146
2016_1344_1463,0.456
2016_1345_1355,0.778
2016_1345_1371,0.86
2016_1345_1372,0.728
2016_1345_1380,0.998
2016_1345_1386,0.684
2016_1345_1392,0.844
2016_1345_1393,0.61
2016_1345_1396,0.796
2016_1345_1400,0.628
2016_1345_1401,0.774
2016_1345_1403,0.794
2016_1345_1409,0.846
2016_1345_1421,0.974
2016_1345_1423,0.746
2016_1345_1425,0.732
2016_1345_1428,0.628
2016_1345_1433,0.908
2016_1345_1435,0.75
2016_1345_1437,0.196
2016_1345_1438,0.366
2016_1345_1451,0.954
2016_1345_1452,0.178
2016_1345_1453,0.996
2016_1345_1455,0.712
2016_1345_1458,0.582
2016_1345_1462,0.148
2016_1345_1463,0.874
2016_1355_1371,0.39
2016_1355_1372,0.496
2016_1355_1380,0.96
2016_1355_1386,0.072
2016_1355_1392,0.422
2016_1355_1393,0.234
2016_1355_1396,0.542
2016_1355_1400,0.128
2016_1355_1401,0.182
2016_1355_1403,0.136
2016_1355_1409,0.168
2016_1355_1421,0.958
2016_1355_1423,0.41
2016_1355_1425,0.142
2016_1355_1428,0.212
2016_1355_1433,0.3
2016_1355_1435,0.32
2016_1355_1437,0.076
2016_1355_1438,0.074
2016_1355_1451,0.906
2016_1355_1452,0.098
2016_1355_1453,0.83
2016_1355_1455,0.184
2016_1355_1458,0.164
2016_1355_1462,0.098
2016_1355_1463,0.336
2016_1371_1372,0.864
2016_1371_1380,0.994
2016_1371_1386,0.256
2016_1371_1392,0.482
2016_1371_1393,0.216
2016_1371_1396,0.762
2016_1371_1400,0.31
2016_1371_1401,0.304
2016_1371_1403,0.57
2016_1371_1409,0.786
2016_1371_1421,0.94
2016_1371_1423,0.856
2016_1371_1425,0.324
2016_1371_1428,0.262
2016_1371_1433,0.656
2016_1371_1435,0.57
2016_1371_1437,0.152
2016_1371_1438,0.144
2016_1371_1451,0.882
2016_1371_1452,0.096
2016_1371_1453,0.96
2016_1371_1455,0.282
2016_1371_1458,0.31
2016_1371_1462,0.112
2016_1371_1463,0.44
2016_1372_1380,0.906
2016_1372_1386,0.198
2016_1372_1392,0.258
2016_1372_1393,0.2
2016_1372_1396,0.332
2016_1372_1400,0.19
2016_1372_1401,0.17
2016_1372_1403,0.278
2016_1372_1409,0.274
2016_1372_1421,0.766
2016_1372_1423,0.39
2016_1372_1425,0.178
2016_1372_1428,0.176
2016_1372_1433,0.352
2016_1372_1435,0.326
2016_1372_1437,0.054
2016_1372_1438,0.036
2016_1372_1451,0.916
2016_1372_1452,0.3
2016_1372_1453,0.83
2016_1372_1455,0.368
2016_1372_1458,0.316
2016_1372_1462,0.136
2016_1372_1463,0.13
2016_1380_1386,0.012
2016_1380_1392,0.042
2016_1380_1393,0.012
2016_1380_1396,0.048
2016_1380_1400,0.008
2016_1380_1401,0.004
2016_1380_1403,0.022
2016_1380_1409,0.016
2016_1380_1421,0.236
2016_1380_1423,0.11
2016_1380_1425,0.034
2016_1380_1428,0.02
2016_1380_1433,0.026
2016_1380_1435,0.052
2016_1380_1437,0.002
2016_1380_1438,0.006
2016_1380_1451,0.244
2016_1380_1452,0.008
2016_1380_1453,0.296
2016_1380_1455,0.044
2016_1380_1458,0.016
2016_1380_1462,0.0
2016_1380_1463,0.028
2016_1386_1392,0.81
2016_1386_1393,0.554
2016_1386_1396,0.832
2016_1386_1400,0.778
2016_1386_1401,0.486
2016_1386_1403,0.486
2016_1386_1409,0.852
2016_1386_1421,0.91
2016_1386_1423,0.9
2016_1386_1425,0.398
2016_1386_1428,0.614
2016_1386_1433,0.88
2016_1386_1435,0.652
2016_1386_1437,0.132
2016_1386_1438,0.138
2016_1386_1451,0.908
2016_1386_1452,0.228
2016_1386_1453,0.954
2016_1386_1455,0.468
2016_1386_1458,0.68
2016_1386_1462,0.124
2016_1386_1463,0.82
2016_1392_1393,0.342
2016_1392_1396,0.712
2016_1392_1400,0.224
2016_1392_1401,0.346
2016_1392_1403,0.214
2016_1392_1409,0.362
2016_1392_1421,0.786
2016_1392_1423,0.638
2016_1392_1425,0.434
2016_1392_1428,0.202
2016_1392_1433,0.434
2016_1392_1435,0.548
2016_1392_1437,0.032
2016_1392_1438,0.022
2016_1392_1451,0.758
2016_1392_1452,0.106
2016_1392_1453,0.646
2016_1392_1455,0.698
2016_1392_1458,0.302
2016_1392_1462,0.152
2016_1392_1463,0.312
2016_1393_1396,0.838
2016_1393_1400,0.366
2016_1393_1401,0.422
2016_1393_1403,0.312
2016_1393_1409,0.442
2016_1393_1421,0.9
2016_1393_1423,0.682
2016_1393_1425,0.56
2016_1393_1428,0.334
2016_1393_1433,0.728
2016_1393_1435,0.636
2016_1393_1437,0.07
2016_1393_1438,0.12
2016_1393_1451,0.78
2016_1393_1452,0.116
2016_1393_1453,0.95
2016_1393_1455,0.198
2016_1393_1458,0.61
2016_1393_1462,0.102
2016_1393_1463,0.558
2016_1396_1400,0.144
2016_1396_1401,0.15
2016_1396_1403,0.204
2016_1396_1409,0.382
2016_1396_1421,0.774
2016_1396_1423,0.442
2016_1396_1425,0.124
2016_1396_1428,0.206
2016_1396_1433,0.348
2016_1396_1435,0.306
2016_1396_1437,0.094
2016_1396_1438,0.05
2016_1396_1451,0.862
2016_1396_1452,0.164
2016_1396_1453,0.784
2016_1396_1455,0.256
2016_1396_1458,0.266
2016_1396_1462,0.146
2016_1396_1463,0.332
2016_1400_1401,0.386
2016_1400_1403,0.616
2016_1400_1409,0.62
2016_1400_1421,0.948
2016_1400_1423,0.776
2016_1400_1425,0.528
2016_1400_1428,0.704
2016_1400_1433,0.736
2016_1400_1435,0.864
2016_1400_1437,0.058
2016_1400_1438,0.186
2016_1400_1451,0.892
2016_1400_1452,0.322
2016_1400_1453,0.962
2016_1400_1455,0.488
2016_1400_1458,0.62
2016_1400_1462,0.096
2016_1400_1463,0.81
2016_1401_1403,0.61
2016_1401_1409,0.866
2016_1401_1421,0.966
2016_1401_1423,0.77
2016_1401_1425,0.718
2016_1401_1428,0.62
2016_1401_1433,0.714
2016_1401_1435,0.66
2016_1401_1437,0.12
2016_1401_1438,0.234
2016_1401_1451,0.952
2016_1401_1452,0.084
2016_1401_1453,0.99
2016_1401_1455,0.582
2016_1401_1458,0.636
2016_1401_1462,0.092
2016_1401_1463,0.636
2016_1403_1409,0.53
2016_1403_1421,0.928
2016_1403_1423,0.612
2016_1403_1425,0.554
2016_1403_1428,0.484
2016_1403_1433,0.756
2016_1403_1435,0.542
2016_1403_1437,0.068
2016_1403_1438,0.102
