Season,Daynum,Wteam,Wscore,Team,Lscore,Wloc,Numot,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg
2005,144,1458,65,1301,56,N,0,7.533333,22,8,0.437186,0.385435,0.667763,35.06667,13.06667,11.46667,5.466667,1.966667,15.33333
2006,134,1284,71,1214,49,N,0,0.84375,18,14,0.443256,0.33777,0.665499,32.65625,14.65625,15.09375,7.65625,3.4375,16.9375
2006,136,1104,90,1266,85,N,0,2.827586,17,12,0.453444,0.339703,0.706161,37,12.2069,13.51724,6.344828,5.034483,13.82759
2006,136,1130,88,1334,76,N,2,7.65625,25,7,0.489275,0.372816,0.671543,35.1875,17.8125,13.3125,5.9375,4.28125,16.5
2006,138,1130,69,1285,56,N,0,7.65625,25,7,0.489275,0.372816,0.671543,35.1875,17.8125,13.3125,5.9375,4.28125,16.5
2006,136,1181,70,1380,54,N,0,13.54545,30,3,0.494334,0.395706,0.760817,32.90909,15.36364,13.39394,9.545455,5.424242,17.48485
2006,138,1181,74,1203,61,N,0,13.54545,30,3,0.494334,0.395706,0.760817,32.90909,15.36364,13.39394,9.545455,5.424242,17.48485
2006,136,1196,76,1375,50,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,138,1196,82,1454,60,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,144,1196,57,1207,53,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,146,1196,75,1437,62,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,152,1196,73,1206,58,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,154,1196,73,1417,57,N,0,14.48485,27,6,0.508078,0.394184,0.734584,35.24242,17.0303,14.87879,8.030303,4.939394,16.12121
2006,136,1203,88,1423,85,N,1,12.28571,26,2,0.472024,0.354565,0.641457,38.17857,17.32143,14.14286,9.428571,4.678571,17.89286
2006,136,1211,79,1462,75,N,0,7.633333,27,3,0.476995,0.366167,0.782609,37.6,14.03333,13.33333,7.266667,2.8,18.8
2006,138,1211,90,1231,80,N,0,7.633333,27,3,0.476995,0.366167,0.782609,37.6,14.03333,13.33333,7.266667,2.8,18.8
2006,136,1228,78,1102,69,N,0,11.87097,25,6,0.456322,0.363057,0.633752,36,15.09677,12.35484,6.225806,2.516129,17.3871
2006,136,1231,87,1361,83,N,0,5.275862,18,11,0.459748,0.395604,0.698603,33.93103,14.96552,14.62069,6.310345,2.37931,18.2069
2006,136,1261,80,1233,64,N,0,9.533333,22,8,0.4754,0.337662,0.699225,40.23333,15.73333,15.56667,8.466667,6.266667,15.66667
2006,138,1261,58,1401,57,N,0,9.533333,22,8,0.4754,0.337662,0.699225,40.23333,15.73333,15.56667,8.466667,6.266667,15.66667
2006,143,1261,62,1181,54,N,0,9.533333,22,8,0.4754,0.337662,0.699225,40.23333,15.73333,15.56667,8.466667,6.266667,15.66667
2006,145,1261,70,1400,60,N,1,9.533333,22,8,0.4754,0.337662,0.699225,40.23333,15.73333,15.56667,8.466667,6.266667,15.66667
2006,136,1285,87,1305,79,N,0,6.814815,21,6,0.489251,0.382857,0.712785,35.14815,17.7037,14.14815,7.296296,2.925926,18.81481
2006,136,1397,63,1457,61,N,0,7.642857,21,7,0.466513,0.393365,0.70068,33.35714,17.21429,12.96429,10.21429,3.035714,18
2006,136,1401,66,1393,58,N,0,8.758621,21,8,0.449934,0.358491,0.67515,31.68966,16.75862,13.41379,8.655172,2.965517,21.58621
2006,136,1417,78,1125,44,N,0,9.454545,27,6,0.480597,0.356897,0.70347,32.9697,14.06061,14.54545,5.636364,2.757576,16.15152
2006,138,1417,62,1104,59,N,0,9.454545,27,6,0.480597,0.356897,0.70347,32.9697,14.06061,14.54545,5.636364,2.757576,16.15152
2006,143,1417,73,1211,71,N,0,9.454545,27,6,0.480597,0.356897,0.70347,32.9697,14.06061,14.54545,5.636364,2.757576,16.15152
2006,145,1417,50,1272,45,N,0,9.454545,27,6,0.480597,0.356897,0.70347,32.9697,14.06061,14.54545,5.636364,2.757576,16.15152
2006,152,1417,59,1261,45,N,0,9.454545,27,6,0.480597,0.356897,0.70347,32.9697,14.06061,14.54545,5.636364,2.757576,16.15152
2006,136,1449,75,1429,61,N,0,12.96667,24,6,0.474514,0.364815,0.748006,37.86667,16.53333,15.03333,7.933333,3.5,18.93333
2006,138,1449,67,1228,64,N,0,12.96667,24,6,0.474514,0.364815,0.748006,37.86667,16.53333,15.03333,7.933333,3.5,18.93333
2006,136,1454,82,1328,74,N,0,7.785714,20,8,0.43674,0.337615,0.691339,38.21429,12.5,13.78571,6.785714,2.928571,19.42857
2006,136,1455,86,1371,66,N,0,6.774194,23,8,0.441317,0.370567,0.72621,36.87097,14.96774,12.90323,5.290323,1.83871,15.45161
2006,138,1455,80,1397,73,N,0,6.774194,23,8,0.441317,0.370567,0.72621,36.87097,14.96774,12.90323,5.290323,1.83871,15.45161
2006,137,1112,94,1458,75,N,0,4.870968,19,12,0.442237,0.315789,0.700321,34.51613,14.77419,13.48387,9.870968,3.774194,16.48387
2006,137,1133,77,1242,73,N,0,7.233333,20,10,0.444381,0.32874,0.718261,37.7,16.53333,15.2,9.2,4.833333,18.73333
2006,139,1133,72,1338,66,N,0,7.233333,20,10,0.444381,0.32874,0.718261,37.7,16.53333,15.2,9.2,4.833333,18.73333
2006,137,1137,59,1116,55,N,0,10.65517,25,4,0.471045,0.387168,0.691152,31.68966,14.58621,14.48276,8.724138,1.689655,17.55172
2006,137,1163,72,1107,59,N,0,15.9,27,3,0.468062,0.358108,0.701961,44.96667,15.93333,14.2,6.633333,9.333333,15.4
2006,139,1163,87,1246,83,N,0,15.9,27,3,0.468062,0.358108,0.701961,44.96667,15.93333,14.2,6.633333,9.333333,15.4
2006,144,1163,98,1449,92,N,1,15.9,27,3,0.468062,0.358108,0.701961,44.96667,15.93333,14.2,6.633333,9.333333,15.4
2006,137,1206,75,1277,65,N,0,10.56667,23,7,0.483709,0.351779,0.667904,34.9,15.16667,13.2,7.3,3.533333,15.4
2006,139,1206,65,1314,60,N,0,10.56667,23,7,0.483709,0.351779,0.667904,34.9,15.16667,13.2,7.3,3.533333,15.4
2006,144,1206,63,1455,55,N,0,10.56667,23,7,0.483709,0.351779,0.667904,34.9,15.16667,13.2,7.3,3.533333,15.4
2006,146,1206,86,1163,84,N,1,10.56667,23,7,0.483709,0.351779,0.667904,34.9,15.16667,13.2,7.3,3.533333,15.4
2006,137,1207,54,1320,49,N,0,7.133333,21,9,0.471785,0.360627,0.704365,32.6,15.53333,11.73333,6.033333,3.533333,14.93333
2006,139,1207,70,1326,52,N,0,7.133333,21,9,0.471785,0.360627,0.704365,32.6,15.53333,11.73333,6.033333,3.533333,14.93333
2006,137,1246,69,1412,64,N,0,4.848485,21,12,0.450712,0.35543,0.65642,35.87879,14.18182,13.39394,5.969697,3.090909,16.90909
2006,137,1272,94,1331,78,N,0,15.0303,30,3,0.447776,0.352034,0.684783,42.06061,15.72727,15.81818,9.787879,6.757576,20.21212
2006,139,1272,72,1137,56,N,0,15.0303,30,3,0.447776,0.352034,0.684783,42.06061,15.72727,15.81818,9.787879,6.757576,20.21212
2006,143,1272,80,1133,64,N,0,15.0303,30,3,0.447776,0.352034,0.684783,42.06061,15.72727,15.81818,9.787879,6.757576,20.21212
2006,137,1301,58,1143,52,N,0,8.033333,21,9,0.466999,0.37889,0.756549,33.23333,16,13.66667,7.366667,4.866667,17.7
2006,137,1314,69,1293,65,N,0,11.48276,22,7,0.482027,0.380952,0.703125,40,17.96552,16.62069,7.896552,3.931034,17.37931
2006,137,1322,64,1234,63,N,0,6.172414,22,7,0.464221,0.363118,0.672489,35.65517,16.65517,15.7931,8.827586,3.275862,20.89655
2006,137,1326,70,1172,62,N,0,11.2,25,5,0.469327,0.370588,0.719512,34.03333,15.7,12.13333,7,2.7,15.4
2006,137,1338,79,1245,64,N,0,9.677419,24,7,0.451873,0.352087,0.688478,39.19355,16.51613,13.74194,6.354839,3.83871,17.06452
2006,137,1400,60,1335,52,N,0,16.0303,27,6,0.467437,0.379845,0.721481,40.24242,14.90909,13.69697,8.151515,5.121212,15.30303
2006,139,1400,75,1301,54,N,0,16.0303,27,6,0.467437,0.379845,0.721481,40.24242,14.90909,13.69697,8.151515,5.121212,15.30303
2006,143,1400,74,1452,71,N,0,16.0303,27,6,0.467437,0.379845,0.721481,40.24242,14.90909,13.69697,8.151515,5.121212,15.30303
2006,137,1437,58,1284,45,N,0,11.62069,25,4,0.425806,0.38653,0.751196,36.24138,12.62069,11.27586,7.586207,5.034483,18.37931
2006,139,1437,82,1112,78,N,0,11.62069,25,4,0.425806,0.38653,0.751196,36.24138,12.62069,11.27586,7.586207,5.034483,18.37931
2006,144,1437,60,1130,59,N,1,11.62069,25,4,0.425806,0.38653,0.751196,36.24138,12.62069,11.27586,7.586207,5.034483,18.37931
2006,137,1452,64,1356,46,N,0,5.62069,19,10,0.445247,0.342353,0.745308,27.55172,17.58621,8.344828,7.896552,2.689655,13
2006,139,1452,67,1322,54,N,0,5.62069,19,10,0.445247,0.342353,0.745308,27.55172,17.58621,8.344828,7.896552,2.689655,13
2007,134,1310,77,1197,69,N,0,2.333333,22,11,0.422634,0.350598,0.732283,38.09091,13.57576,13.36364,6.272727,1.575758,17.36364
2007,136,1130,84,1403,75,N,0,4.774194,20,11,0.479394,0.349328,0.723684,34.64516,14.77419,14.12903,5.774194,5.774194,15.3871
2007,136,1139,57,1330,46,N,0,11.35484,25,6,0.436411,0.368074,0.759375,29.93548,12.29032,9.225806,5,1.870968,19.32258
2007,138,1139,62,1268,59,N,0,11.35484,25,6,0.436411,0.368074,0.759375,29.93548,12.29032,9.225806,5,1.870968,19.32258
2007,136,1207,80,1125,55,N,0,11.59375,26,6,0.50646,0.36612,0.717687,33.28125,14.34375,13.75,5.21875,5.03125,16.5
2007,138,1207,62,1130,55,N,0,11.59375,26,6,0.50646,0.36612,0.717687,33.28125,14.34375,13.75,5.21875,5.03125,16.5
2007,144,1207,66,1435,65,N,0,11.59375,26,6,0.50646,0.36612,0.717687,33.28125,14.34375,13.75,5.21875,5.03125,16.5
2007,146,1207,96,1314,84,N,1,11.59375,26,6,0.50646,0.36612,0.717687,33.28125,14.34375,13.75,5.21875,5.03125,16.5
2007,136,1231,70,1211,57,N,0,8.733333,20,10,0.451672,0.383871,0.712014,33.3,13.36667,12.36667,6.633333,4.466667,20.8
2007,136,1257,78,1390,58,N,0,8.387097,22,9,0.432811,0.33189,0.677067,37.03226,14.93548,12.87097,7.451613,4.16129,20.3871
2007,136,1268,82,1172,70,N,0,11.90625,24,8,0.478851,0.382536,0.698539,38.5625,17.34375,15.78125,7.53125,6.90625,18.21875
2007,136,1277,61,1266,49,N,0,8.393939,22,11,0.470952,0.372807,0.710485,35.15152,16,15.0303,5.121212,4.818182,18.33333
2007,136,1314,86,1184,65,N,0,18.14706,28,6,0.504241,0.364991,0.707346,40.70588,18.64706,13.94118,8.382353,4.588235,17.29412
2007,138,1314,81,1277,67,N,0,18.14706,28,6,0.504241,0.364991,0.707346,40.70588,18.64706,13.94118,8.382353,4.588235,17.29412
2007,144,1314,74,1425,64,N,0,18.14706,28,6,0.504241,0.364991,0.707346,40.70588,18.64706,13.94118,8.382353,4.588235,17.29412
2007,136,1326,78,1148,57,N,0,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,138,1326,78,1462,71,N,1,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,143,1326,85,1397,84,N,0,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,145,1326,92,1272,76,N,0,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,152,1326,67,1207,60,N,0,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,136,1338,79,1460,58,N,0,8.705882,27,7,0.471092,0.374545,0.666176,35.76471,17.44118,11.70588,5.323529,3.470588,16.47059
2007,138,1338,84,1433,79,N,1,8.705882,27,7,0.471092,0.374545,0.666176,35.76471,17.44118,11.70588,5.323529,3.470588,16.47059
2007,136,1401,68,1335,52,N,0,17.12903,25,6,0.500598,0.421712,0.723781,35.74194,18,12.51613,6.774194,3.387097,19.51613
2007,138,1401,72,1257,69,N,0,17.12903,25,6,0.500598,0.421712,0.723781,35.74194,18,12.51613,6.774194,3.387097,19.51613
2007,136,1417,70,1451,42,N,0,11.4,25,5,0.480527,0.367568,0.648799,32.9,14.6,12.2,7.366667,3.3,16
2007,138,1417,54,1231,49,N,0,11.4,25,5,0.480527,0.367568,0.648799,32.9,14.6,12.2,7.366667,3.3,16
2007,143,1417,64,1338,55,N,0,11.4,25,5,0.480527,0.367568,0.648799,32.9,14.6,12.2,7.366667,3.3,16
2007,145,1417,68,1242,55,N,0,11.4,25,5,0.480527,0.367568,0.648799,32.9,14.6,12.2,7.366667,3.3,16
2007,136,1433,79,1181,77,N,0,10.0303,27,6,0.460033,0.4,0.724868,33.33333,13.57576,11.39394,7.454545,3.090909,18.0303
2007,136,1435,77,1203,44,N,0,4.266667,19,11,0.454389,0.373641,0.728395,33.23333,16.66667,12.46667,7.366667,2.6,17
2007,138,1435,78,1450,74,N,2,4.266667,19,11,0.454389,0.373641,0.728395,33.23333,16.66667,12.46667,7.366667,2.6,17
2007,136,1450,70,1331,54,N,0,7.40625,25,7,0.46506,0.371717,0.710993,30.375,13.875,10.3125,6.65625,4.46875,16.25
2007,136,1462,79,1140,77,N,0,11.625,24,8,0.479304,0.389831,0.740648,33.8125,15.09375,12.875,5.75,3.53125,17.59375
2007,137,1196,112,1238,69,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,139,1196,74,1345,67,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,144,1196,65,1139,57,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,146,1196,85,1332,77,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,152,1196,76,1417,66,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,154,1196,84,1326,75,N,0,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,137,1242,107,1310,67,N,0,17.41176,30,4,0.490079,0.381579,0.666667,40.38235,16.76471,14,8.911765,6.676471,18.64706
2007,139,1242,88,1246,76,N,0,17.41176,30,4,0.490079,0.381579,0.666667,40.38235,16.76471,14,8.911765,6.676471,18.64706
2007,143,1242,61,1356,58,N,0,17.41176,30,4,0.490079,0.381579,0.666667,40.38235,16.76471,14,8.911765,6.676471,18.64706
2007,137,1246,67,1437,58,N,0,6.15625,21,11,0.479049,0.357025,0.699686,36.4375,15.875,14.6875,5.96875,4.8125,15.84375
2007,137,1272,73,1317,58,N,0,17.24242,30,3,0.461424,0.351389,0.609871,39.90909,15.06061,13.57576,9.818182,5.909091,19.75758
2007,139,1272,78,1305,62,N,0,17.24242,30,3,0.461424,0.351389,0.609871,39.90909,15.06061,13.57576,9.818182,5.909091,19.75758
2007,143,1272,65,1401,64,N,0,17.24242,30,3,0.461424,0.351389,0.609871,39.90909,15.06061,13.57576,9.818182,5.909091,19.75758
2007,137,1305,77,1166,71,N,1,10.41935,27,4,0.487915,0.413547,0.754717,38.16129,16.54839,13.03226,5.451613,4.129032,16.70968
2007,137,1332,58,1275,56,N,0,10.45455,26,7,0.45039,0.384994,0.751189,35.06061,14.27273,12.60606,7.121212,2.060606,16.0303
2007,139,1332,75,1457,61,N,0,10.45455,26,7,0.45039,0.384994,0.751189,35.06061,14.27273,12.60606,7.121212,2.060606,16.0303
2007,144,1332,76,1424,72,N,0,10.45455,26,7,0.45039,0.384994,0.751189,35.06061,14.27273,12.60606,7.121212,2.060606,16.0303
2007,137,1345,72,1112,63,N,0,6.875,21,11,0.462033,0.360345,0.683002,32.9375,13.75,14.21875,7.6875,2.71875,19.71875
2007,137,1356,61,1221,51,N,0,5.9375,26,6,0.453877,0.369202,0.692308,29.46875,11.59375,13.96875,6.375,3.28125,20.375
2007,139,1356,63,1439,48,N,0,5.9375,26,6,0.453877,0.369202,0.692308,29.46875,11.59375,13.96875,6.375,3.28125,20.375
2007,137,1397,121,1253,86,N,0,5.21875,22,10,0.443,0.352217,0.653795,35.5625,15.46875,14.59375,9.8125,3.21875,19.8125
2007,139,1397,77,1438,74,N,0,5.21875,22,10,0.443,0.352217,0.653795,35.5625,15.46875,14.59375,9.8125,3.21875,19.8125
2007,137,1400,79,1308,67,N,0,10.27273,24,9,0.446071,0.397059,0.727723,40.18182,13.87879,12.27273,7.606061,5.757576,17.27273
2007,137,1424,67,1210,63,N,0,8.121212,27,6,0.448875,0.363506,0.71189,34.66667,14.84848,11.42424,8.151515,5.606061,17.9697
2007,139,1424,74,1458,68,N,0,8.121212,27,6,0.448875,0.363506,0.71189,34.66667,14.84848,11.42424,8.151515,5.606061,17.9697
2007,137,1425,77,1116,60,N,0,6.382353,23,11,0.477448,0.403361,0.707214,34,12.82353,14.70588,5.5,3.941176,17.82353
2007,139,1425,87,1400,68,N,0,6.382353,23,11,0.477448,0.403361,0.707214,34,12.82353,14.70588,5.5,3.941176,17.82353
2007,137,1438,84,1107,57,N,0,5.689655,19,10,0.43555,0.36646,0.737135,39,13,13.72414,4.655172,3.068966,20.10345
2007,137,1439,54,1228,52,N,0,6.903226,20,11,0.470927,0.368159,0.666172,33.54839,13.25806,10.96774,8.387097,4.612903,18.35484
2007,137,1457,74,1323,64,N,0,11.25,24,4,0.47619,0.35873,0.633394,37.07143,16.5,13.32143,7.464286,3.607143,17.25
2007,137,1458,76,1394,63,N,0,12.85294,29,5,0.462921,0.356115,0.678887,35.08824,13.73529,11.44118,5.676471,3.264706,14.94118
2008,134,1291,69,1164,60,N,0,2.5625,18,14,0.446429,0.367113,0.696429,34.03125,12.84375,14.375,7.25,3.65625,19.875
2008,136,1181,71,1125,70,N,0,14.8125,27,5,0.465352,0.384217,0.694618,37.15625,15.03125,13.59375,8.6875,4,19.15625
2008,136,1242,85,1340,61,N,0,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,138,1242,75,1424,56,N,0,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,144,1242,72,1437,57,N,0,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,146,1242,59,1172,57,N,0,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,152,1242,84,1314,66,N,0,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,154,1242,75,1272,68,N,1,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,136,1243,80,1425,67,N,0,9.8,19,11,0.443796,0.324104,0.695035,41.16667,15.73333,15.16667,7.666667,3.633333,20.1
2008,136,1266,74,1246,66,N,0,11.59375,23,9,0.446551,0.358934,0.700974,36.75,15.125,13.25,9.46875,3.84375,20.9375
2008,136,1277,72,1396,61,N,0,9.30303,25,8,0.479845,0.372727,0.730956,37.21212,17.63636,13.66667,6.090909,4.363636,18.18182
2008,138,1277,65,1338,54,N,0,9.30303,25,8,0.479845,0.372727,0.730956,37.21212,17.63636,13.66667,6.090909,4.363636,18.18182
2008,136,1323,68,1206,50,N,0,10.09677,24,7,0.459318,0.410016,0.73565,41.64516,18.93548,13,6.387097,3.774194,15
2008,136,1338,82,1331,63,N,0,8.942857,26,9,0.459302,0.34019,0.657609,37.8,15.91429,12.2,6.8,3.285714,16.17143
2008,136,1345,90,1124,79,N,0,7.53125,24,8,0.42299,0.369906,0.706325,32.625,13.375,12.90625,8.5,4.28125,19.59375
2008,136,1390,77,1165,53,N,0,10.06061,26,7,0.448823,0.359596,0.695535,38.84848,14.21212,12.27273,4.363636,5.181818,17.15152
2008,138,1390,82,1266,81,N,1,10.06061,26,7,0.448823,0.359596,0.695535,38.84848,14.21212,12.27273,4.363636,5.181818,17.15152
2008,136,1401,67,1140,62,N,0,9.181818,23,10,0.464844,0.356089,0.637908,38.93939,13.33333,12.63636,4.606061,4.212121,17
2008,136,1417,70,1290,29,N,0,14.39394,30,3,0.47557,0.337838,0.736091,36.06061,14.39394,12.30303,7.454545,3.636364,14.36364
2008,138,1417,51,1401,49,N,0,14.39394,30,3,0.47557,0.337838,0.736091,36.06061,14.39394,12.30303,7.454545,3.636364,14.36364
2008,143,1417,88,1443,78,N,0,14.39394,30,3,0.47557,0.337838,0.736091,36.06061,14.39394,12.30303,7.454545,3.636364,14.36364
2008,145,1417,76,1462,57,N,0,14.39394,30,3,0.47557,0.337838,0.736091,36.06061,14.39394,12.30303,7.454545,3.636364,14.36364
2008,136,1424,71,1245,58,N,0,7.3125,25,7,0.419956,0.33518,0.745363,34.71875,14.53125,10.625,7.65625,2.84375,17.125
2008,136,1450,71,1457,40,N,0,10,24,8,0.478149,0.381308,0.733441,29.21875,13.6875,10.34375,6.25,2.875,15.3125
2008,138,1450,61,1323,41,N,0,10,24,8,0.478149,0.381308,0.733441,29.21875,13.6875,10.34375,6.25,2.875,15.3125
2008,136,1452,75,1112,65,N,0,11.42424,23,10,0.453882,0.357675,0.679325,35.72727,15.45455,10.93939,7.181818,5.121212,19.15152
2008,138,1452,73,1181,67,N,0,11.42424,23,10,0.453882,0.357675,0.679325,35.72727,15.45455,10.93939,7.181818,5.121212,19.15152
2008,136,1458,71,1168,56,N,0,13.57576,29,4,0.45032,0.358879,0.70901,35.90909,12.78788,12.09091,6.30303,3.333333,14.33333
2008,138,1458,72,1243,55,N,0,13.57576,29,4,0.45032,0.358879,0.70901,35.90909,12.78788,12.09091,6.30303,3.333333,14.33333
2008,136,1462,73,1208,61,N,0,13,27,6,0.477544,0.391437,0.750341,36.06061,15.54545,13.27273,5.575758,3.454545,17.33333
2008,138,1462,85,1345,78,N,0,13,27,6,0.477544,0.391437,0.750341,36.06061,15.54545,13.27273,5.575758,3.454545,17.33333
2008,143,1462,79,1452,75,N,1,13,27,6,0.477544,0.391437,0.750341,36.06061,15.54545,13.27273,5.575758,3.454545,17.33333
2008,137,1116,86,1231,72,N,0,6.606061,22,11,0.465681,0.339161,0.672365,36.75758,14.54545,15.45455,7,5.30303,18.9697
2008,137,1139,81,1375,61,N,0,10.59375,29,3,0.450155,0.375796,0.737374,29.65625,13,10.25,6.28125,2.53125,16.9375
2008,137,1172,82,1211,76,N,0,14.19355,25,6,0.471588,0.360743,0.728601,36.09677,16.77419,12.19355,7.967742,3.290323,18.16129
2008,139,1172,74,1207,70,N,0,14.19355,25,6,0.471588,0.360743,0.728601,36.09677,16.77419,12.19355,7.967742,3.290323,18.16129
2008,144,1172,73,1458,56,N,0,14.19355,25,6,0.471588,0.360743,0.728601,36.09677,16.77419,12.19355,7.967742,3.290323,18.16129
2008,137,1207,66,1420,47,N,0,11.75,27,5,0.486077,0.380303,0.66548,35,15.6875,13.21875,7.125,4.9375,17.53125
2008,137,1257,79,1129,61,N,0,10.59375,24,8,0.453333,0.34233,0.654962,37.71875,14.8125,13.25,8.09375,4.90625,18.1875
2008,139,1257,78,1328,48,N,0,10.59375,24,8,0.453333,0.34233,0.654962,37.71875,14.8125,13.25,8.09375,4.90625,18.1875
2008,143,1257,79,1397,60,N,0,10.59375,24,8,0.453333,0.34233,0.654962,37.71875,14.8125,13.25,8.09375,4.90625,18.1875
2008,137,1272,87,1426,63,N,0,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,139,1272,77,1280,74,N,0,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,144,1272,92,1277,74,N,0,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,146,1272,85,1400,67,N,0,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,152,1272,78,1417,63,N,0,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,137,1274,78,1388,64,N,0,5.774194,21,10,0.433762,0.377698,0.747159,37.45161,12.83871,13.19355,5.774194,4.677419,18.67742
2008,137,1280,76,1332,69,N,0,8.03125,22,10,0.461071,0.334333,0.643579,40.875,13.21875,15.28125,6,7.9375,16.5625
2008,137,1314,113,1291,74,N,0,15.97059,32,2,0.482405,0.37751,0.753986,44.20588,16.73529,14.67647,8.323529,4.588235,16.97059
2008,139,1314,108,1116,77,N,0,15.97059,32,2,0.482405,0.37751,0.753986,44.20588,16.73529,14.67647,8.323529,4.588235,16.97059
2008,143,1314,68,1450,47,N,0,15.97059,32,2,0.482405,0.37751,0.753986,44.20588,16.73529,14.67647,8.323529,4.588235,16.97059
2008,145,1314,83,1257,73,N,0,15.97059,32,2,0.482405,0.37751,0.753986,44.20588,16.73529,14.67647,8.323529,4.588235,16.97059
2008,137,1328,72,1386,64,N,0,5.030303,22,11,0.442211,0.348333,0.68082,35.9697,12.51515,12.90909,6.606061,3.939394,16.90909
2008,137,1360,70,1163,69,N,1,2,20,13,0.445776,0.338983,0.673567,33.57576,13.12121,14.84848,6.818182,3.121212,17.24242
2008,137,1373,83,1435,62,N,0,5.75,22,10,0.45092,0.382906,0.68314,33.90625,14.5,11.09375,9.4375,3.59375,15.4375
2008,137,1397,72,1110,57,N,0,11.53125,28,4,0.45696,0.36398,0.654206,38.0625,17.875,12.90625,9.15625,3.3125,20.75
2008,139,1397,76,1139,71,N,1,11.53125,28,4,0.45696,0.36398,0.654206,38.0625,17.875,12.90625,9.15625,3.3125,20.75
2008,137,1400,74,1122,54,N,0,9.939394,27,6,0.449062,0.377219,0.688958,37.57576,12.66667,9.242424,5.969697,5.030303,16.45455
2008,139,1400,75,1274,72,N,0,9.939394,27,6,0.449062,0.377219,0.688958,37.57576,12.66667,9.242424,5.969697,5.030303,16.45455
2008,144,1400,82,1390,62,N,0,9.939394,27,6,0.449062,0.377219,0.688958,37.57576,12.66667,9.242424,5.969697,5.030303,16.45455
2008,137,1437,75,1155,69,N,0,3.53125,20,12,0.428803,0.342424,0.723315,36.09375,13.6875,14.21875,8.09375,2.90625,20.78125
2008,139,1437,84,1373,72,N,0,3.53125,20,12,0.428803,0.342424,0.723315,36.09375,13.6875,14.21875,8.09375,2.90625,20.78125
2008,137,1443,101,1179,99,N,1,11.48387,25,6,0.473714,0.386207,0.706337,34.93548,12.58065,13.96774,7.645161,3.645161,21.09677
2008,139,1443,72,1360,63,N,0,11.48387,25,6,0.473714,0.386207,0.706337,34.93548,12.58065,13.96774,7.645161,3.645161,21.09677
