Season,Team,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg
2006,1458,6.3,19,11,0.432106,0.341772,0.663142,36.56667,13.4,11.63333,5.366667,3.366667,17.2
2006,1320,6.8,21,9,0.454065,0.347751,0.719852,33.2,13.6,12.43333,5.233333,3.433333,14.23333
2006,1454,7.785714,20,8,0.43674,0.337615,0.691339,38.21429,12.5,13.78571,6.785714,2.928571,19.42857
2006,1285,6.814815,21,6,0.489251,0.382857,0.712785,35.14815,17.7037,14.14815,7.296296,2.925926,18.81481
2006,1334,10.13793,22,7,0.485192,0.384774,0.745917,35.17241,15.65517,12.55172,5.931034,2.103448,15.37931
2006,1375,8.206897,23,6,0.454159,0.365243,0.704348,33.93103,14.17241,13.24138,8.482759,1.310345,18.72414
2006,1172,5.407407,17,10,0.449564,0.361801,0.767932,38.51852,17.66667,13.2963,4.481481,1.555556,18.33333
2006,1214,3,16,15,0.41812,0.31685,0.620482,39.22581,12.35484,16.22581,7.645161,3.064516,20.87097
2006,1284,0.84375,18,14,0.443256,0.33777,0.665499,32.65625,14.65625,15.09375,7.65625,3.4375,16.9375
2006,1163,15.9,27,3,0.468062,0.358108,0.701961,44.96667,15.93333,14.2,6.633333,9.333333,15.4
2006,1397,7.642857,21,7,0.466513,0.393365,0.70068,33.35714,17.21429,12.96429,10.21429,3.035714,18
2006,1314,11.48276,22,7,0.482027,0.380952,0.703125,40,17.96552,16.62069,7.896552,3.931034,17.37931
2006,1228,11.87097,25,6,0.456322,0.363057,0.633752,36,15.09677,12.35484,6.225806,2.516129,17.3871
2006,1449,12.96667,24,6,0.474514,0.364815,0.748006,37.86667,16.53333,15.03333,7.933333,3.5,18.93333
2006,1277,5.4375,21,11,0.477441,0.370297,0.771689,35.84375,16.59375,14.09375,6.28125,2.96875,18.09375
2006,1455,6.774194,23,8,0.441317,0.370567,0.72621,36.87097,14.96774,12.90323,5.290323,1.83871,15.45161
2006,1246,4.848485,21,12,0.450712,0.35543,0.65642,35.87879,14.18182,13.39394,5.969697,3.090909,16.90909
2006,1412,8.517241,23,6,0.450504,0.345059,0.649068,30.86207,15.27586,12.86207,11.10345,3.551724,18.2069
2006,1371,1.37931,18,11,0.411909,0.336,0.739482,36.86207,12.51724,13.44828,6.758621,2.586207,18.7931
2006,1206,10.56667,23,7,0.483709,0.351779,0.667904,34.9,15.16667,13.2,7.3,3.533333,15.4
2006,1429,7.133333,22,8,0.49027,0.40255,0.726358,33.26667,16.83333,13,5.3,2.9,15.73333
2006,1102,8.928571,22,6,0.481191,0.397035,0.746377,24.57143,14.17857,10.92857,8,2.107143,15.39286
2006,1293,9.689655,23,6,0.451381,0.356551,0.650854,36.86207,16,12.44828,7.896552,4.827586,18.44828
2006,1457,11.67857,21,7,0.445298,0.367381,0.698835,36.03571,15.71429,13.92857,9.25,3.178571,17.14286
2006,1107,4.580645,21,10,0.447139,0.381533,0.709199,33.96774,12.6129,14.16129,6.387097,2.580645,19.09677
2007,1314,18.14706,28,6,0.504241,0.364991,0.707346,40.70588,18.64706,13.94118,8.382353,4.588235,17.29412
2007,1207,11.59375,26,6,0.50646,0.36612,0.717687,33.28125,14.34375,13.75,5.21875,5.03125,16.5
2007,1450,7.40625,25,7,0.46506,0.371717,0.710993,30.375,13.875,10.3125,6.65625,4.46875,16.25
2007,1400,10.27273,24,9,0.446071,0.397059,0.727723,40.18182,13.87879,12.27273,7.606061,5.757576,17.27273
2007,1425,6.382353,23,11,0.477448,0.403361,0.707214,34,12.82353,14.70588,5.5,3.941176,17.82353
2007,1435,4.266667,19,11,0.454389,0.373641,0.728395,33.23333,16.66667,12.46667,7.366667,2.6,17
2007,1130,4.774194,20,11,0.479394,0.349328,0.723684,34.64516,14.77419,14.12903,5.774194,5.774194,15.3871
2007,1266,7.4375,23,9,0.439913,0.334967,0.671642,36.75,14.1875,14.53125,8.65625,3.375,20.40625
2007,1277,8.393939,22,11,0.470952,0.372807,0.710485,35.15152,16,15.0303,5.121212,4.818182,18.33333
2007,1403,2.939394,21,12,0.452872,0.411885,0.737637,30.75758,13.36364,11.81818,6.878788,1.878788,17.45455
2007,1203,6.870968,23,8,0.463164,0.372506,0.704778,34,14.70968,13.67742,9.322581,4.419355,18.87097
2007,1116,5.676471,21,13,0.464112,0.352445,0.701408,35.52941,15.17647,15.32353,6.911765,6.411765,17.38235
2007,1308,5.5625,24,8,0.478778,0.395349,0.650913,38.03125,13.6875,17.03125,7.125,2.8125,20.8125
2007,1331,6.25,22,10,0.469909,0.372093,0.709554,35.09375,13.5,15.28125,6.25,4.4375,17.875
2007,1125,8.322581,22,9,0.468347,0.366667,0.691606,36.70968,15.70968,15.90323,6.096774,3.225806,18.58065
2007,1184,1.833333,19,11,0.466667,0.358187,0.679458,28.2,14.43333,13.63333,7.666667,2.5,13.9
2007,1326,13.48485,30,3,0.471708,0.363368,0.695518,35.69697,15.57576,11.75758,6.818182,5.939394,13.57576
2007,1272,17.24242,30,3,0.461424,0.351389,0.609871,39.90909,15.06061,13.57576,9.818182,5.909091,19.75758
2007,1401,17.12903,25,6,0.500598,0.421712,0.723781,35.74194,18,12.51613,6.774194,3.387097,19.51613
2007,1438,5.689655,19,10,0.43555,0.36646,0.737135,39,13,13.72414,4.655172,3.068966,20.10345
2007,1397,5.21875,22,10,0.443,0.352217,0.653795,35.5625,15.46875,14.59375,9.8125,3.21875,19.8125
2007,1257,8.387097,22,9,0.432811,0.33189,0.677067,37.03226,14.93548,12.87097,7.451613,4.16129,20.3871
2007,1305,10.41935,27,4,0.487915,0.413547,0.754717,38.16129,16.54839,13.03226,5.451613,4.129032,16.70968
2007,1140,7.71875,24,8,0.489719,0.406897,0.656968,37.3125,15.78125,13.53125,5.84375,3.5,19.40625
2007,1462,11.625,24,8,0.479304,0.389831,0.740648,33.8125,15.09375,12.875,5.75,3.53125,17.59375
2007,1166,6.71875,22,10,0.44626,0.343537,0.755014,32.78125,13.40625,12.84375,6.25,2.5625,16.6875
2007,1390,3.166667,18,12,0.448726,0.351129,0.690635,38.53333,15,14.6,4.733333,6.1,18.26667
2007,1253,6.633333,23,7,0.455961,0.372093,0.705344,36.63333,14.33333,13.73333,7.433333,2.7,17.2
2007,1107,3.78125,23,9,0.455399,0.376936,0.722028,33.96875,13.125,13.375,5.90625,2.4375,19.21875
2007,1335,6.551724,21,8,0.48779,0.366667,0.670989,33.13793,17.24138,13.96552,8.551724,3,18.2069
2007,1317,4.1,20,10,0.455973,0.379439,0.652422,38.96667,12.43333,15.46667,6.166667,4.4,20.4
2007,1148,3.575758,22,11,0.435839,0.380665,0.727139,34.93939,12.60606,14.21212,6.060606,3.393939,16.12121
2007,1196,17.76471,29,5,0.526858,0.408027,0.680426,37.17647,15.76471,14,7.088235,4.823529,15.67647
2007,1458,12.85294,29,5,0.462921,0.356115,0.678887,35.08824,13.73529,11.44118,5.676471,3.264706,14.94118
2007,1332,10.45455,26,7,0.45039,0.384994,0.751189,35.06061,14.27273,12.60606,7.121212,2.060606,16.0303
2007,1268,11.90625,24,8,0.478851,0.382536,0.698539,38.5625,17.34375,15.78125,7.53125,6.90625,18.21875
2007,1139,11.35484,25,6,0.436411,0.368074,0.759375,29.93548,12.29032,9.225806,5,1.870968,19.32258
2007,1323,13.74194,24,7,0.46057,0.396914,0.750667,38.35484,17.48387,12.93548,8.419355,3.483871,18.06452
2007,1424,8.121212,27,6,0.448875,0.363506,0.71189,34.66667,14.84848,11.42424,8.151515,5.606061,17.9697
2007,1112,5.966667,20,10,0.47993,0.342857,0.74548,37.53333,16.2,13.73333,6,3.233333,13.4
2007,1345,6.875,21,11,0.462033,0.360345,0.683002,32.9375,13.75,14.21875,7.6875,2.71875,19.71875
2007,1210,9.580645,20,11,0.492424,0.374291,0.683465,36.29032,15.48387,15.87097,10,3.548387,20.70968
2007,1457,11.25,24,4,0.47619,0.35873,0.633394,37.07143,16.5,13.32143,7.464286,3.607143,17.25
2007,1330,7.96875,24,8,0.434292,0.351064,0.721037,36.6875,14.96875,12.34375,7.625,3.40625,18.71875
2007,1172,11.29032,27,4,0.449033,0.373368,0.754358,39.77419,15.48387,14.64516,7.741935,2.645161,17.93548
2007,1275,2.15625,18,14,0.459566,0.331967,0.709016,30.4375,12.84375,13.34375,5.8125,4.09375,17.03125
2007,1394,8.7,24,6,0.52402,0.403263,0.719577,35.36667,17.93333,16.36667,7.4,2.766667,19.03333
2007,1238,-1.27273,20,13,0.418864,0.317406,0.704735,36.0303,13.51515,15.42424,8.181818,3.121212,20.69697
2007,1242,17.41176,30,4,0.490079,0.381579,0.666667,40.38235,16.76471,14,8.911765,6.676471,18.64706
2007,1417,11.4,25,5,0.480527,0.367568,0.648799,32.9,14.6,12.2,7.366667,3.3,16
2007,1338,8.705882,27,7,0.471092,0.374545,0.666176,35.76471,17.44118,11.70588,5.323529,3.470588,16.47059
2007,1356,5.9375,26,6,0.453877,0.369202,0.692308,29.46875,11.59375,13.96875,6.375,3.28125,20.375
2007,1439,6.903226,20,11,0.470927,0.368159,0.666172,33.54839,13.25806,10.96774,8.387097,4.612903,18.35484
2007,1181,8.6875,22,10,0.46875,0.383104,0.692192,35.09375,13.1875,15.375,7.375,4.71875,17.4375
2007,1231,8.733333,20,10,0.451672,0.383871,0.712014,33.3,13.36667,12.36667,6.633333,4.466667,20.8
2007,1246,6.15625,21,11,0.479049,0.357025,0.699686,36.4375,15.875,14.6875,5.96875,4.8125,15.84375
2007,1437,7.483871,21,10,0.421299,0.352765,0.78352,36.25806,12.64516,13.64516,7.935484,3.290323,19.3871
2007,1211,9.030303,23,10,0.487207,0.39539,0.75067,37.60606,14.48485,14.0303,6.242424,3.575758,19.30303
2007,1433,10.0303,27,6,0.460033,0.4,0.724868,33.33333,13.57576,11.39394,7.454545,3.090909,18.0303
2007,1228,7.352941,23,11,0.431933,0.348665,0.625564,35.11765,14,13.82353,5.941176,2.882353,17.08824
2007,1221,6.878788,25,8,0.437992,0.356473,0.734756,32.15152,13.72727,15.18182,9.545455,3.727273,18.12121
2007,1460,2.96875,23,9,0.441999,0.350701,0.735507,32.1875,12.1875,12.25,5.84375,1.53125,17.46875
2007,1451,0.75,17,11,0.485528,0.390244,0.669876,32.64286,13.60714,15.82143,6.607143,2.5,19.53571
2007,1197,-1.3871,18,13,0.448044,0.362173,0.658635,36.32258,13.41935,17.54839,6.645161,1.709677,18
2007,1310,2.333333,22,11,0.422634,0.350598,0.732283,38.09091,13.57576,13.36364,6.272727,1.575758,17.36364
2008,1314,15.97059,32,2,0.482405,0.37751,0.753986,44.20588,16.73529,14.67647,8.323529,4.588235,16.97059
2008,1397,11.53125,28,4,0.45696,0.36398,0.654206,38.0625,17.875,12.90625,9.15625,3.3125,20.75
2008,1257,10.59375,24,8,0.453333,0.34233,0.654962,37.71875,14.8125,13.25,8.09375,4.90625,18.1875
2008,1450,10,24,8,0.478149,0.381308,0.733441,29.21875,13.6875,10.34375,6.25,2.875,15.3125
2008,1323,10.09677,24,7,0.459318,0.410016,0.73565,41.64516,18.93548,13,6.387097,3.774194,15
2008,1328,5.030303,22,11,0.442211,0.348333,0.68082,35.9697,12.51515,12.90909,6.606061,3.939394,16.90909
2008,1139,10.59375,29,3,0.450155,0.375796,0.737374,29.65625,13,10.25,6.28125,2.53125,16.9375
2008,1231,10.4375,25,7,0.463429,0.34647,0.763369,38.03125,13.1875,13.71875,7.03125,3.8125,17.21875
2008,1116,6.606061,22,11,0.465681,0.339161,0.672365,36.75758,14.54545,15.45455,7,5.30303,18.9697
2008,1375,9.935484,25,6,0.476019,0.367021,0.712062,36.96774,15.58065,13.90323,6.096774,3,17.03226
2008,1386,6.060606,21,12,0.47687,0.384984,0.726106,32.18182,14.87879,12.72727,7.212121,4.666667,17.39394
2008,1206,7.575758,23,10,0.469494,0.351916,0.704185,34.42424,13.24242,11.9697,5.575758,3.212121,15.48485
2008,1457,6.290323,20,11,0.440361,0.373814,0.598007,35,12.90323,12.83871,8.290323,3.419355,17.25806
2008,1129,5.125,24,8,0.502176,0.395738,0.666216,36.0625,17.46875,15.6875,6.09375,2.375,17.75
2008,1110,3.3125,21,11,0.442773,0.409462,0.74339,32.03125,11.90625,13.625,4.59375,2.625,17.53125
2008,1164,-6.97059,14,20,0.394144,0.323256,0.717325,31.29412,9.411765,14.61765,7.029412,2.058824,18.79412
2008,1291,2.5625,18,14,0.446429,0.367113,0.696429,34.03125,12.84375,14.375,7.25,3.65625,19.875
2008,1242,19.51515,30,3,0.504673,0.398577,0.707756,38.72727,18.48485,12.90909,9,6.121212,17.42424
2008,1207,11.75,27,5,0.486077,0.380303,0.66548,35,15.6875,13.21875,7.125,4.9375,17.53125
2008,1458,13.57576,29,4,0.45032,0.358879,0.70901,35.90909,12.78788,12.09091,6.30303,3.333333,14.33333
2008,1435,6.212121,26,7,0.466908,0.404054,0.735724,35.33333,18,14.48485,6,3.575758,18.21212
2008,1155,9.6875,23,9,0.458252,0.379822,0.623003,38.25,15.8125,14.75,9.8125,5.59375,19.21875
2008,1425,5.875,21,11,0.481325,0.383621,0.684543,33.71875,12.40625,14.71875,5.6875,4.40625,15.75
2008,1211,13.25,25,7,0.484305,0.372093,0.715084,37.53125,14.53125,14.1875,7.5625,4.78125,17.65625
2008,1424,7.3125,25,7,0.419956,0.33518,0.745363,34.71875,14.53125,10.625,7.65625,2.84375,17.125
2008,1245,7.647059,28,6,0.467429,0.368914,0.713699,33.29412,14,14.58824,8.529412,3.911765,18.79412
2008,1172,14.19355,25,6,0.471588,0.360743,0.728601,36.09677,16.77419,12.19355,7.967742,3.290323,18.16129
2008,1243,9.8,19,11,0.443796,0.324104,0.695035,41.16667,15.73333,15.16667,7.666667,3.633333,20.1
2008,1437,3.53125,20,12,0.428803,0.342424,0.723315,36.09375,13.6875,14.21875,8.09375,2.90625,20.78125
2008,1373,5.75,22,10,0.45092,0.382906,0.68314,33.90625,14.5,11.09375,9.4375,3.59375,15.4375
2008,1168,9.580645,23,8,0.47624,0.385281,0.705696,35.87097,15.41935,13.41935,8.83871,1.451613,18.87097
2008,1420,5.354839,23,8,0.454495,0.386054,0.731148,33.90323,15.29032,9.677419,5.935484,3.451613,16.25806
2008,1340,5.766667,21,9,0.468902,0.401481,0.670989,33.6,15.73333,14.66667,6.8,3.366667,17.93333
2008,1272,19.05882,33,1,0.465714,0.350195,0.595561,40.79412,16.02941,12.20588,8.705882,6.088235,17.44118
2008,1400,9.939394,27,6,0.449062,0.377219,0.688958,37.57576,12.66667,9.242424,5.969697,5.030303,16.45455
2008,1390,10.06061,26,7,0.448823,0.359596,0.695535,38.84848,14.21212,12.27273,4.363636,5.181818,17.15152
2008,1338,8.942857,26,9,0.459302,0.34019,0.657609,37.8,15.91429,12.2,6.8,3.285714,16.17143
2008,1277,9.30303,25,8,0.479845,0.372727,0.730956,37.21212,17.63636,13.66667,6.090909,4.363636,18.18182
2008,1266,11.59375,23,9,0.446551,0.358934,0.700974,36.75,15.125,13.25,9.46875,3.84375,20.9375
2008,1274,5.774194,21,10,0.433762,0.377698,0.747159,37.45161,12.83871,13.19355,5.774194,4.677419,18.67742
2008,1280,8.03125,22,10,0.461071,0.334333,0.643579,40.875,13.21875,15.28125,6,7.9375,16.5625
2008,1332,4.387097,18,13,0.484919,0.401189,0.689168,34.09677,14.96774,12.64516,4.580645,2.548387,18.12903
2008,1388,12.43333,24,6,0.459225,0.359209,0.663235,38,14.5,13.46667,7.3,5.2,17.13333
2008,1246,3.266667,18,12,0.469038,0.367865,0.733652,33.73333,12.73333,15.93333,6.733333,4.8,18.73333
2008,1396,4.030303,21,12,0.471517,0.372493,0.741214,32.72727,15.06061,12.75758,6.272727,4.424242,17.84848
2008,1331,7.387097,23,8,0.44012,0.366726,0.666667,35.77419,13.3871,12.74194,6.225806,3.83871,16.77419
2008,1165,7.615385,21,5,0.489924,0.407921,0.762677,33.61538,14.88462,13.92308,5.923077,2.884615,18.42308
2008,1122,3.911765,24,10,0.451023,0.385838,0.714458,31.52941,14.44118,12.73529,9.735294,2.176471,17.55882
2008,1426,2.535714,17,11,0.47082,0.34728,0.676145,37.75,13.25,17.39286,6.25,2.464286,20.28571
2008,1417,14.39394,30,3,0.47557,0.337838,0.736091,36.06061,14.39394,12.30303,7.454545,3.636364,14.36364
2008,1181,14.8125,27,5,0.465352,0.384217,0.694618,37.15625,15.03125,13.59375,8.6875,4,19.15625
2008,1462,13,27,6,0.477544,0.391437,0.750341,36.06061,15.54545,13.27273,5.575758,3.454545,17.33333
2008,1163,9.09375,24,8,0.462678,0.359477,0.718644,41.90625,14.8125,13.59375,5.75,8.78125,15.21875
2008,1179,11.23333,26,4,0.444377,0.36631,0.764602,33.73333,14.43333,11.43333,7.166667,2.4,14.56667
2008,1345,7.53125,24,8,0.42299,0.369906,0.706325,32.625,13.375,12.90625,8.5,4.28125,19.59375
2008,1452,11.42424,23,10,0.453882,0.357675,0.679325,35.72727,15.45455,10.93939,7.181818,5.121212,19.15152
2008,1140,10.94118,27,7,0.460574,0.374663,0.658368,39,16.88235,14.26471,5.911765,3.911765,17.73529
2008,1401,9.181818,23,10,0.464844,0.356089,0.637908,38.93939,13.33333,12.63636,4.606061,4.212121,17
2008,1112,4.78125,18,14,0.475646,0.395872,0.7429,31.03125,15.34375,12.21875,5.625,3.59375,16.5
2008,1124,6.266667,20,10,0.452922,0.376488,0.741018,37.33333,11.93333,12.6,7.366667,4.4,20.9
2008,1443,11.48387,25,6,0.473714,0.386207,0.706337,34.93548,12.58065,13.96774,7.645161,3.645161,21.09677
2008,1360,2,20,13,0.445776,0.338983,0.673567,33.57576,13.12121,14.84848,6.818182,3.121212,17.24242
2008,1208,0.90625,16,16,0.425095,0.32931,0.674917,38.46875,11.53125,14.75,6.71875,3.4375,18.0625
2008,1125,5.03125,24,8,0.446612,0.362947,0.698341,36.71875,17.09375,14.90625,8.4375,1.84375,18.5625
2008,1290,-4.6,15,15,0.399363,0.352041,0.672282,33.03333,11,14.36667,5.7,2.666667,17.46667
2009,1338,13.54839,27,4,0.482961,0.356877,0.672788,39.54839,17.90323,12.09677,7.129032,3.806452,16.45161
2009,1181,12.41176,28,6,0.448413,0.348936,0.72343,36.61765,13.38235,12.32353,8.5,4.088235,18.02941
2009,1437,9.545455,26,7,0.45658,0.367622,0.741573,37.42424,14.84848,13.36364,7.969697,3.212121,18.9697
2009,1462,9.96875,25,7,0.463139,0.399274,0.675031,39.46875,13.46875,15,5.375,5.125,18.625
2009,1199,3.617647,25,9,0.434783,0.343042,0.722607,35.88235,12.26471,15.67647,8.176471,5.823529,18.82353
2009,1417,12.72727,25,8,0.49413,0.398387,0.72134,33.0303,15.69697,12.36364,8.363636,3.212121,16.87879
2009,1400,6.878788,22,11,0.442229,0.320675,0.670651,38.87879,12.9697,12.51515,6.242424,5.545455,19.18182
2009,1329,6.909091,22,11,0.456967,0.38404,0.743329,35.48485,12.57576,12.42424,7.666667,2.454545,21.33333
2009,1397,6.121212,21,12,0.455344,0.313669,0.673768,39.0303,16.30303,13.36364,6.69697,3.727273,19
2009,1278,4.709677,21,10,0.443368,0.330241,0.717544,33.87097,14.06452,14.48387,8.354839,6.290323,17.67742
2009,1433,8.636364,24,9,0.462548,0.368601,0.704819,33.9697,13.78788,12.69697,7.636364,4.575758,19.30303
2009,1458,5.387097,19,12,0.442259,0.368807,0.723827,31.09677,12.19355,10.12903,4.967742,2.645161,15.80645
2009,1340,5.354839,22,9,0.452261,0.37831,0.68609,33.6129,15.16129,13.6129,7.548387,2.870968,16.67742
2009,1110,6.032258,24,7,0.466495,0.376712,0.64833,32.96774,13.06452,13.22581,5.419355,2.516129,17.93548
2009,1127,2.966667,22,8,0.43565,0.330896,0.685962,34.63333,12,13.26667,7.066667,4.166667,20.2
2009,1190,7.9375,22,10,0.463555,0.341727,0.71278,37.53125,12.40625,14,8.375,3.71875,18.3125
2009,1314,16.51613,27,4,0.475306,0.372792,0.766169,42.51613,18.19355,13,8.290323,5.290323,15.87097
2009,1328,11.375,27,5,0.488515,0.357605,0.679809,39.1875,14.34375,13.71875,6.9375,4.46875,17.40625
2009,1393,8.058824,25,9,0.487531,0.353566,0.639903,39.55882,18.17647,15.17647,7.647059,5.088235,15.67647
2009,1211,17.23333,25,5,0.487749,0.398564,0.708402,37.86667,15,11.43333,7.5,5,16.13333
2009,1228,8,24,9,0.459489,0.352601,0.711165,33.27273,17.60606,12.36364,5.757576,3.606061,15.06061
2009,1113,9.484848,24,9,0.481595,0.366255,0.739903,31.33333,15.60606,11.51515,5.909091,2.090909,15.90909
2009,1155,10.74194,23,8,0.467471,0.379154,0.68369,36.93548,14.96774,14.35484,9.354839,5.806452,17.96774
2009,1261,9.424242,26,7,0.446302,0.369403,0.718093,39.45455,15.24242,12.09091,7.606061,6.060606,17.30303
2009,1139,8.8,25,5,0.437374,0.352593,0.721362,33.86667,12.76667,12.56667,6,3.233333,17.86667
2009,1276,3.53125,19,13,0.424242,0.331737,0.754491,30.71875,15.5625,11.28125,6.4375,2.59375,15.28125
2009,1396,5.575758,22,11,0.445342,0.367347,0.698113,36.93939,15.57576,12.63636,5.575758,4.151515,17.12121
2009,1443,5.16129,23,8,0.450229,0.370031,0.704202,36.74194,13.48387,13.3871,5.645161,3.225806,17.51613
2009,1103,5.911765,22,12,0.41626,0.329252,0.71535,33.08824,12.11765,13.73529,7.647059,2.264706,20.61765
2009,1372,6.148148,20,7,0.433759,0.319149,0.663657,33.85185,12.44444,11.92593,5.666667,3.074074,18.40741
2009,1288,5.363636,22,11,0.42542,0.340726,0.647149,37.87879,11.21212,13.09091,6.484848,3.121212,19
2009,1347,2.241379,18,11,0.465215,0.347607,0.678129,41.51724,13.86207,16.51724,6.137931,4.37931,18.48276
2009,1257,12.33333,28,5,0.45079,0.360434,0.643423,38,16.57576,13.66667,9.272727,6.181818,17.15152
2009,1277,9,26,6,0.454902,0.352564,0.686327,38.90625,15.90625,14.03125,6.40625,2.84375,19.03125
2009,1242,11.3125,25,7,0.478718,0.379817,0.727648,38.90625,16.21875,14.59375,6.84375,4.28125,19.28125
2009,1448,11.06667,24,6,0.489161,0.317585,0.711563,40.96667,13.16667,15.8,8.466667,5.433333,18.76667
2009,1428,7.5,24,8,0.477315,0.376432,0.786604,34.84375,13.375,13.625,5.03125,4.9375,18.59375
2009,1452,10.76471,23,11,0.430129,0.330893,0.695955,38.32353,15.29412,12.02941,6.794118,4.558824,18.79412
2009,1130,4.484848,22,11,0.445758,0.337061,0.734353,37.24242,14.84848,13.39394,6.151515,4.363636,17.9697
2009,1326,5.0625,22,10,0.483954,0.37931,0.699664,30.84375,13.28125,13.09375,5.90625,5.25,14.96875
2009,1373,7.636364,26,7,0.473214,0.335294,0.662107,36,15.27273,13.06061,8.848485,4.69697,14.75758
2009,1425,4.878788,21,12,0.473775,0.328912,0.665757,35.81818,12.39394,14.0303,6.272727,4.666667,16.39394
2009,1173,6,26,7,0.427952,0.330909,0.645429,37.9697,14.06061,13.78788,6.333333,3.515152,19
2009,1112,3.75,19,13,0.474566,0.39521,0.734375,33.84375,14.4375,12.59375,5.96875,3.0625,15.625
2009,1156,5.125,22,10,0.425274,0.309572,0.70451,33.65625,13.4375,12.46875,8.59375,3.28125,18.375
2009,1295,10.13333,24,6,0.482719,0.401905,0.742378,35.23333,14.63333,11.7,7,3.133333,16.16667
2009,1352,5.705882,24,10,0.475528,0.397482,0.707463,33.32353,15.29412,15.41176,8.617647,3.352941,19.88235
2009,1106,5.896552,20,9,0.46516,0.328685,0.633391,36.13793,14,13.75862,5.758621,4.758621,17.62069
2009,1287,0.65625,17,15,0.435206,0.327309,0.724092,38.375,12.40625,15.40625,6.40625,3.96875,19.21875
2009,1163,13.35484,27,4,0.4701,0.346698,0.677301,42.74194,15.3871,12.67742,5.806452,8,12.90323
2009,1272,17.17647,31,3,0.443108,0.319871,0.696091,39.47059,13.82353,12.44118,8.823529,6.176471,17.47059
2009,1281,14.64706,28,6,0.471698,0.357675,0.668387,36.97059,18.29412,12.35294,10.55882,3.852941,19.88235
2009,1449,9.333333,25,8,0.459392,0.339806,0.698538,40.9697,13.09091,14.87879,7.575758,2.818182,19.45455
2009,1345,10.23529,25,9,0.446561,0.350769,0.700475,34.23529,15.11765,11.64706,7.235294,4.823529,17.35294
2009,1266,9.393939,24,9,0.456159,0.349325,0.720418,35.57576,15.48485,11.72727,8.090909,2.969697,17.84848
2009,1143,6.6875,22,10,0.484628,0.433761,0.7557,33.6875,15.53125,12.03125,4.90625,2,16.8125
2009,1140,12.45161,24,7,0.487209,0.379832,0.728296,36.35484,16.35484,11.41935,7.064516,3.645161,18.64516
2009,1401,5.375,23,9,0.446387,0.36553,0.695122,37.0625,12.1875,12.84375,4.96875,3.875,17.125
2009,1268,3,20,13,0.421616,0.33101,0.767606,36.69697,14.66667,12.48485,7.727273,4.272727,16.57576
2009,1429,10.45455,29,4,0.497083,0.398876,0.745427,34.45455,16.27273,11.39394,4.909091,2.515152,15.39394
2009,1320,4.151515,23,10,0.455433,0.346535,0.752475,33.51515,12.21212,11.60606,4.242424,2.424242,18.12121
2009,1280,5,22,12,0.430928,0.360825,0.704489,38.14706,12.5,14.08824,6.911765,7.352941,16.76471
2009,1165,8.241379,20,9,0.472603,0.407895,0.737643,35.31034,15.41379,13.06897,6.758621,3.931034,18.13793
2009,1169,3.586207,16,13,0.455786,0.359788,0.690311,36.93103,14.10345,17.58621,8.827586,2.62069,21.96552
2009,1151,-1.46875,16,16,0.439756,0.349462,0.651054,38.46875,13.21875,15.40625,5.96875,2.21875,18.0625
2010,1246,13.97059,32,2,0.478873,0.341176,0.678613,41.35294,14.70588,14.5,7.264706,7.235294,16.23529
2010,1452,9.181818,27,6,0.433923,0.335777,0.696185,38.33333,15.69697,11.72727,5.606061,4,18.33333
2010,1307,9.575758,29,4,0.440651,0.374644,0.67664,38.72727,14.42424,11.21212,6.757576,3.515152,17.66667
2010,1458,11.29032,23,8,0.444444,0.36128,0.734962,32.41935,12.77419,8.870968,5.612903,3.612903,16.35484
2010,1396,8.794118,29,5,0.435979,0.338435,0.688931,37.08824,14.73529,10.47059,4.705882,2.941176,14.73529
2010,1266,8.757576,22,11,0.453507,0.406202,0.739535,31.78788,15.15152,10.30303,7.909091,2.151515,17.06061
2010,1155,9.451613,21,10,0.453444,0.336079,0.659375,36.67742,14.16129,14.83871,9.645161,4.83871,17.48387
2010,1400,11.54545,24,9,0.468645,0.345018,0.63432,42.15152,14.48485,13.90909,7.818182,5.757576,19.69697
2010,1448,4.517241,19,10,0.43804,0.313433,0.660112,41.82759,11.7931,15.17241,7.344828,5.344828,20.10345
2010,1281,11.75,22,10,0.44131,0.371041,0.72782,35.375,15.25,13,10.9375,4.65625,19.28125
2010,1449,9.848485,24,9,0.452088,0.325095,0.727485,38.39394,14,12.78788,7.272727,3.939394,21.60606
2010,1165,10.62069,25,4,0.476951,0.437596,0.731915,33.44828,16.24138,12.24138,7.137931,3.62069,18.24138
2010,1459,7.151515,25,8,0.43824,0.347197,0.673418,35.45455,13.51515,11.9697,7.060606,2.090909,17.87879
2010,1285,7.275862,20,9,0.481107,0.397895,0.721519,32.37931,11.89655,12.13793,6.37931,3.241379,18.27586
2010,1288,6.5,27,9,0.432507,0.337793,0.703011,40.27778,12.72222,13.52778,6.583333,4.027778,21.11111
2010,1190,2.636364,19,14,0.434175,0.314126,0.661745,36.33333,10.87879,14.66667,8.272727,3.181818,19.09091
2010,1181,16.26471,29,5,0.440156,0.38244,0.762887,39.05882,13.94118,11.11765,6.941176,4.205882,18.52941
